,cell_ID
0,CRC11_PT3_781
1,CRC11_PT4_707
2,CRC11_LN1_340
3,CRC11_NC_396
4,CRC11_PT4_723
5,CRC11_PT3_751
6,CRC11_PT1_444
7,CRC11_PT1_432
8,CRC11_PT3_792
9,CRC11_PT2_488
10,CRC11_LN1_338
11,CRC11_LN1_330
12,CRC11_LN1_351
13,CRC11_LN1_333
14,CRC11_LN1_324
15,CRC11_LN1_324
16,CRC11_LN1_336
17,CRC11_LN1_336
18,CRC11_LN1_378
19,CRC11_LN1_351
20,CRC11_LN1_336
21,CRC11_LN1_345
22,CRC11_LN1_351
23,CRC11_LN1_355
24,CRC11_LN1_355
25,CRC11_LN1_345
26,CRC11_LN1_336
27,CRC11_LN1_333
28,CRC11_LN1_330
29,CRC11_LN1_311
30,CRC11_LN1_336
31,CRC11_LN1_378
32,CRC11_LN1_311
33,CRC11_LN1_359
34,CRC11_LN1_336
35,CRC11_LN1_355
36,CRC11_LN1_333
37,CRC11_LN1_324
38,CRC11_LN1_378
39,CRC11_LN1_378
40,CRC11_LN1_332
41,CRC11_LN1_345
42,CRC11_LN1_345
43,CRC11_LN1_336
44,CRC11_LN1_332
45,CRC11_LN1_311
46,CRC11_LN1_359
47,CRC11_LN1_311
48,CRC11_LN1_323
49,CRC11_LN1_345
50,CRC11_LN1_351
51,CRC11_LN1_333
52,CRC11_LN1_330
53,CRC11_LN1_351
54,CRC11_LN1_336
55,CRC11_LN1_324
56,CRC11_LN1_324
57,CRC11_LN1_345
58,CRC11_LN1_324
59,CRC11_LN1_311
60,CRC11_LN1_314
61,CRC11_LN1_311
62,CRC11_LN1_311
63,CRC11_LN1_333
64,CRC11_LN1_378
65,CRC11_LN1_378
66,CRC11_LN1_378
67,CRC11_LN1_336
68,CRC11_LN1_336
69,CRC11_LN1_355
70,CRC11_LN1_351
71,CRC11_LN1_324
72,CRC11_LN1_311
73,CRC11_LN1_336
74,CRC11_LN1_336
75,CRC11_LN1_378
76,CRC11_LN1_336
77,CRC11_LN1_311
78,CRC11_LN1_332
79,CRC11_LN1_330
80,CRC11_LN1_324
81,CRC11_LN1_314
82,CRC11_LN1_324
83,CRC11_LN1_359
84,CRC11_LN1_359
85,CRC11_LN1_314
86,CRC11_LN1_324
87,CRC11_LN1_359
88,CRC11_LN1_330
89,CRC11_LN1_324
90,CRC11_LN1_314
91,CRC11_LN1_359
92,CRC11_LN1_351
93,CRC11_LN1_332
94,CRC11_LN1_351
95,CRC11_LN1_314
96,CRC11_LN1_323
97,CRC11_LN1_324
98,CRC11_LN1_323
99,CRC11_LN1_323
100,CRC11_LN1_332
101,CRC11_LN1_336
102,CRC11_LN1_324
103,CRC11_LN1_359
104,CRC11_LN1_355
105,CRC11_LN1_311
106,CRC11_LN1_378
107,CRC11_LN1_359
108,CRC11_LN1_351
109,CRC11_LN1_351
110,CRC11_LN1_378
111,CRC11_LN1_324
112,CRC11_LN1_378
113,CRC11_LN1_330
114,CRC11_LN1_332
115,CRC11_LN1_378
116,CRC11_LN1_359
117,CRC11_LN1_324
118,CRC11_LN1_311
119,CRC11_LN1_330
120,CRC11_LN1_359
121,CRC11_LN1_345
122,CRC11_LN1_355
123,CRC11_LN1_355
124,CRC11_LN1_333
125,CRC11_LN1_372
126,CRC11_LN1_326
127,CRC11_LN1_354
128,CRC11_LN1_368
129,CRC11_LN1_372
130,CRC11_LN1_372
131,CRC11_LN1_372
132,CRC11_LN1_372
133,CRC11_LN1_326
134,CRC11_LN1_354
135,CRC11_LN1_368
136,CRC11_LN1_372
137,CRC11_LN1_326
138,CRC11_LN1_354
139,CRC11_LN1_368
140,CRC11_LN1_368
141,CRC11_LN1_368
142,CRC11_LN1_326
143,CRC11_LN1_372
144,CRC11_LN1_368
145,CRC11_LN1_326
146,CRC11_LN1_326
147,CRC11_LN1_372
148,CRC11_LN1_372
149,CRC11_LN1_326
150,CRC11_LN1_326
151,CRC11_LN1_372
152,CRC11_LN1_372
153,CRC11_LN1_368
154,CRC11_LN1_368
155,CRC11_LN1_372
156,CRC11_LN1_326
157,CRC11_LN1_326
158,CRC11_LN1_372
159,CRC11_LN1_354
160,CRC11_LN1_326
161,CRC11_LN1_326
162,CRC11_LN1_358
163,CRC11_LN1_358
164,CRC11_LN1_358
165,CRC11_LN1_358
166,CRC11_LN1_358
167,CRC11_LN1_358
168,CRC11_LN1_358
169,CRC11_LN1_358
170,CRC11_LN1_358
171,CRC11_LN1_358
172,CRC11_LN1_358
173,CRC11_LN1_358
174,CRC11_LN1_358
175,CRC11_LN1_358
176,CRC11_LN1_358
177,CRC11_LN1_358
178,CRC11_LN1_358
179,CRC11_LN1_358
180,CRC11_LN1_358
181,CRC11_LN1_358
182,CRC11_LN1_358
183,CRC11_LN1_358
184,CRC11_LN1_358
185,CRC11_LN1_358
186,CRC11_LN1_358
187,CRC11_LN1_358
188,CRC11_LN1_358
189,CRC11_LN1_358
190,CRC11_LN1_358
191,CRC11_LN1_358
192,CRC11_LN1_358
193,CRC11_LN1_358
194,CRC11_LN1_358
195,CRC11_LN1_358
196,CRC11_LN1_358
197,CRC11_LN1_358
198,CRC11_LN1_358
199,CRC11_LN1_358
200,CRC11_LN1_358
201,CRC11_LN1_358
202,CRC11_LN1_358
203,CRC11_LN1_358
204,CRC11_LN1_358
205,CRC11_LN1_358
206,CRC11_LN1_358
207,CRC11_LN1_358
208,CRC11_LN1_358
209,CRC11_LN1_358
210,CRC11_LN1_358
211,CRC11_LN1_358
212,CRC11_LN1_358
213,CRC11_LN1_358
214,CRC11_LN1_358
215,CRC11_LN1_358
216,CRC11_LN1_358
217,CRC11_LN1_358
218,CRC11_LN1_358
219,CRC11_LN1_358
220,CRC11_LN1_358
221,CRC11_LN1_358
222,CRC11_LN1_358
223,CRC11_LN1_358
224,CRC11_LN1_358
225,CRC11_LN1_358
226,CRC11_LN1_358
227,CRC11_LN1_358
228,CRC11_LN1_358
229,CRC11_LN1_358
230,CRC11_LN1_358
231,CRC11_LN1_358
232,CRC11_LN1_358
233,CRC11_LN1_358
234,CRC11_LN1_358
235,CRC11_LN1_358
236,CRC11_LN1_358
237,CRC11_LN1_358
238,CRC11_LN1_358
239,CRC11_LN1_358
240,CRC11_LN1_358
241,CRC11_LN1_358
242,CRC11_LN1_358
243,CRC11_LN1_358
244,CRC11_LN1_358
245,CRC11_LN1_358
246,CRC11_LN1_358
247,CRC11_LN1_358
248,CRC11_LN1_358
