,cell_ID
0,CRC11_LN1_378
1,CRC11_LN1_332
2,CRC11_LN1_333
3,CRC11_LN1_345
4,CRC11_LN1_359
5,CRC11_LN1_333
6,CRC11_LN1_314
7,CRC11_LN1_333
8,CRC11_LN1_330
9,CRC11_LN1_359
10,CRC11_LN1_345
11,CRC11_LN1_355
12,CRC11_LN1_314
13,CRC11_LN1_345
14,CRC11_LN1_332
15,CRC11_LN1_359
16,CRC11_LN1_314
17,CRC11_LN1_378
18,CRC11_LN1_311
19,CRC11_LN1_378
20,CRC11_LN1_359
21,CRC11_LN1_345
22,CRC11_LN1_355
23,CRC11_LN1_345
24,CRC11_LN1_355
25,CRC11_LN1_378
26,CRC11_LN1_345
27,CRC11_LN1_378
28,CRC11_LN1_323
29,CRC11_LN1_333
30,CRC11_LN1_345
31,CRC11_LN1_314
32,CRC11_LN1_345
33,CRC11_LN1_324
34,CRC11_LN1_359
35,CRC11_LN1_332
36,CRC11_LN1_324
37,CRC11_LN1_333
38,CRC11_LN1_336
39,CRC11_LN1_351
40,CRC11_LN1_311
41,CRC11_LN1_345
42,CRC11_LN1_314
43,CRC11_LN1_345
44,CRC11_LN1_359
45,CRC11_LN1_355
46,CRC11_LN1_314
47,CRC11_LN1_378
48,CRC11_LN1_355
49,CRC11_LN1_333
50,CRC11_LN1_333
51,CRC11_LN1_323
52,CRC11_LN1_345
53,CRC11_LN1_330
54,CRC11_LN1_332
55,CRC11_LN1_324
56,CRC11_LN1_330
57,CRC11_LN1_355
58,CRC11_LN1_311
59,CRC11_LN1_355
60,CRC11_LN1_345
61,CRC11_LN1_311
62,CRC11_LN1_330
63,CRC11_LN1_332
64,CRC11_LN1_330
65,CRC11_LN1_345
66,CRC11_LN1_324
67,CRC11_LN1_345
68,CRC11_LN1_330
69,CRC11_LN1_359
70,CRC11_LN1_345
71,CRC11_LN1_311
72,CRC11_LN1_314
73,CRC11_LN1_323
74,CRC11_LN1_359
75,CRC11_LN1_378
76,CRC11_LN1_324
77,CRC11_LN1_336
78,CRC11_LN1_336
79,CRC11_LN1_323
80,CRC11_LN1_311
81,CRC11_LN1_330
82,CRC11_LN1_333
83,CRC11_LN1_323
84,CRC11_LN1_323
85,CRC11_LN1_323
86,CRC11_LN1_324
87,CRC11_LN1_351
88,CRC11_LN1_355
89,CRC11_LN1_323
90,CRC11_LN1_314
91,CRC11_LN1_324
92,CRC11_LN1_311
93,CRC11_LN1_314
94,CRC11_LN1_311
95,CRC11_LN1_323
96,CRC11_LN1_311
97,CRC11_LN1_330
98,CRC11_LN1_355
99,CRC11_LN1_345
100,CRC11_LN1_311
101,CRC11_LN1_359
102,CRC11_LN1_336
103,CRC11_LN1_359
104,CRC11_LN1_311
105,CRC11_LN1_323
106,CRC11_LN1_330
107,CRC11_LN1_359
108,CRC11_LN1_311
109,CRC11_LN1_314
110,CRC11_LN1_333
111,CRC11_LN1_378
112,CRC11_LN1_336
113,CRC11_LN1_333
114,CRC11_LN1_368
115,CRC11_LN1_326
116,CRC11_LN1_368
117,CRC11_LN1_354
118,CRC11_LN1_368
119,CRC11_LN1_326
120,CRC11_LN1_372
121,CRC11_LN1_368
122,CRC11_LN1_354
123,CRC11_LN1_354
124,CRC11_LN1_368
125,CRC11_LN1_326
126,CRC11_LN1_372
127,CRC11_LN1_326
128,CRC11_LN1_368
129,CRC11_LN1_354
130,CRC11_LN1_326
131,CRC11_LN1_354
132,CRC11_LN1_372
133,CRC11_LN1_354
134,CRC11_LN1_354
135,CRC11_LN1_326
136,CRC11_LN1_326
137,CRC11_LN1_326
138,CRC11_LN1_368
139,CRC11_LN1_372
140,CRC11_LN1_326
141,CRC11_LN1_368
142,CRC11_LN1_326
143,CRC11_LN1_354
144,CRC11_LN1_368
145,CRC11_LN1_368
146,CRC11_LN1_326
147,CRC11_LN1_326
148,CRC11_LN1_326
149,CRC11_LN1_368
150,CRC11_LN1_368
151,CRC11_LN1_326
152,CRC11_LN1_354
153,CRC11_LN1_326
154,CRC11_LN1_372
155,CRC11_LN1_372
156,CRC11_LN1_354
157,CRC11_LN1_372
158,CRC11_LN1_368
159,CRC11_LN1_372
160,CRC11_LN1_354
