,cell_ID
0,CRC11_PT2_480
1,CRC11_PT4_713
2,CRC11_PT4_742
3,CRC11_PT4_724
4,CRC11_PT1_447
5,CRC11_PT1_451
6,CRC11_NC_417
7,CRC11_PT1_447
8,CRC11_NC_418
9,CRC11_NC_389
10,CRC11_LN1_340
11,CRC11_LN1_302
12,CRC11_NC_413
13,CRC11_NC_415
14,CRC11_PT3_792
15,CRC11_LN1_342
16,CRC11_PT3_762
17,CRC11_PT1_452
18,CRC11_NC_404
19,CRC11_PT3_762
20,CRC11_LN1_310
21,CRC11_PT1_534
22,CRC11_PT4_716
23,CRC11_PT4_724
24,CRC11_PT4_732
25,CRC11_LN1_349
26,CRC11_PT4_705
27,CRC11_PT1_540
28,CRC11_PT1_469
29,CRC11_PT3_755
30,CRC11_LN1_320
31,CRC11_PT4_730
32,CRC11_PT1_425
33,CRC11_PT1_457
34,CRC11_PT3_775
35,CRC11_PT4_708
36,CRC11_PT4_747
37,CRC11_PT3_783
38,CRC11_PT1_537
39,CRC11_PT4_747
40,CRC11_NC_389
41,CRC11_NC_418
42,CRC11_PT4_705
43,CRC11_PT1_471
44,CRC11_NC_395
45,CRC11_NC_390
46,CRC11_PT2_508
47,CRC11_NC_423
48,CRC11_PT1_468
49,CRC11_LN1_344
50,CRC11_LN1_366
51,CRC11_LN1_383
52,CRC11_PT1_540
53,CRC11_LN1_375
54,CRC11_LN1_342
55,CRC11_NC_416
56,CRC11_PT1_463
57,CRC11_LN1_363
58,CRC11_PT4_708
59,CRC11_NC_406
60,CRC11_PT4_731
61,CRC11_NC_390
62,CRC11_LN1_315
63,CRC11_NC_396
64,CRC11_NC_423
65,CRC11_PT2_481
66,CRC11_PT1_533
67,CRC11_NC_420
68,CRC11_PT3_765
69,CRC11_PT3_749
70,CRC11_LN1_364
71,CRC11_PT1_467
72,CRC11_PT1_446
73,CRC11_LN1_339
74,CRC11_PT3_782
75,CRC11_LN1_365
76,CRC11_PT4_706
77,CRC11_PT1_542
78,CRC11_LN1_357
79,CRC11_NC_413
80,CRC11_PT3_791
81,CRC11_LN1_352
82,CRC11_PT4_716
83,CRC11_PT1_457
84,CRC11_NC_404
85,CRC11_PT3_762
86,CRC11_LN1_320
87,CRC11_PT4_708
88,CRC11_LN1_371
89,CRC11_PT1_469
90,CRC11_PT2_528
91,CRC11_NC_406
92,CRC11_PT1_533
93,CRC11_LN1_313
94,CRC11_PT1_468
95,CRC11_PT3_782
96,CRC11_PT1_442
97,CRC11_LN1_365
98,CRC11_LN1_363
99,CRC11_NC_415
100,CRC11_NC_409
101,CRC11_PT4_704
102,CRC11_NC_390
103,CRC11_PT4_722
