,cell_ID
0,CRC11_PT1_541
1,CRC11_PT1_442
2,CRC11_PT3_790
3,CRC11_PT1_450
4,CRC11_PT3_753
5,CRC11_PT4_706
6,CRC11_PT3_793
7,CRC11_PT1_432
8,CRC11_PT1_471
9,CRC11_PT3_759
10,CRC11_PT4_727
11,CRC11_PT3_793
12,CRC11_PT4_713
13,CRC11_PT3_757
14,CRC11_PT3_776
15,CRC11_PT1_467
16,CRC11_PT4_721
17,CRC11_PT1_447
18,CRC11_PT1_534
19,CRC11_PT1_540
20,CRC11_PT3_783
21,CRC11_PT4_740
22,CRC11_PT1_429
23,CRC11_PT3_749
24,CRC11_PT3_761
25,CRC11_PT4_741
26,CRC11_PT1_536
27,CRC11_PT1_469
28,CRC11_PT3_770
29,CRC11_PT3_783
30,CRC11_PT3_786
31,CRC11_PT4_719
32,CRC11_PT3_785
33,CRC11_PT3_756
34,CRC11_PT3_788
35,CRC11_PT4_727
36,CRC11_PT4_707
37,CRC11_PT1_467
38,CRC11_PT3_782
39,CRC11_PT4_703
40,CRC11_PT3_762
41,CRC11_PT3_794
42,CRC11_PT3_760
43,CRC11_PT1_429
44,CRC11_PT4_721
45,CRC11_PT3_776
46,CRC11_PT4_702
47,CRC11_PT3_759
48,CRC11_PT1_540
49,CRC11_PT3_756
50,CRC11_PT1_433
51,CRC11_PT3_760
52,CRC11_PT1_442
53,CRC11_PT1_433
54,CRC11_PT1_444
55,CRC11_PT1_450
56,CRC11_PT3_791
57,CRC11_PT3_769
58,CRC11_PT4_721
59,CRC11_PT3_775
60,CRC11_PT4_707
61,CRC11_PT4_728
62,CRC11_PT3_753
63,CRC11_PT1_468
64,CRC11_PT1_456
65,CRC11_PT1_433
66,CRC11_PT3_794
67,CRC11_PT1_435
68,CRC11_PT1_541
69,CRC11_PT1_471
70,CRC11_PT3_773
71,CRC11_PT1_434
72,CRC11_PT4_739
73,CRC11_PT3_788
74,CRC11_PT4_717
75,CRC11_PT3_788
76,CRC11_PT1_446
77,CRC11_PT3_768
78,CRC11_PT2_494
79,CRC11_PT3_781
80,CRC11_LN1_349
81,CRC11_LN1_318
82,CRC11_LN1_381
83,CRC11_LN1_327
84,CRC11_LN1_352
85,CRC11_PT1_463
86,CRC11_LN1_386
87,CRC11_LN1_309
88,CRC11_LN1_342
89,CRC11_LN1_358
90,CRC11_PT4_716
91,CRC11_LN1_386
92,CRC11_PT1_470
93,CRC11_LN1_356
94,CRC11_LN1_372
95,CRC11_LN1_338
96,CRC11_PT4_708
97,CRC11_LN1_324
98,CRC11_LN1_345
99,CRC11_LN1_348
100,CRC11_LN1_376
101,CRC11_PT4_748
102,CRC11_LN1_306
103,CRC11_LN1_351
104,CRC11_LN1_360
105,CRC11_LN1_347
106,CRC11_LN1_340
107,CRC11_LN1_367
108,CRC11_LN1_376
109,CRC11_LN1_378
110,CRC11_PT4_701
111,CRC11_LN1_377
112,CRC11_LN1_355
113,CRC11_LN1_379
114,CRC11_PT4_716
115,CRC11_PT1_464
116,CRC11_LN1_338
117,CRC11_LN1_375
118,CRC11_PT1_458
119,CRC11_LN1_361
120,CRC11_LN1_387
121,CRC11_LN1_359
122,CRC11_LN1_306
123,CRC11_PT4_708
124,CRC11_LN1_372
125,CRC11_PT1_451
126,CRC11_LN1_358
127,CRC11_LN1_348
128,CRC11_LN1_355
129,CRC11_LN1_310
130,CRC11_LN1_359
131,CRC11_LN1_318
132,CRC11_LN1_310
133,CRC11_LN1_320
134,CRC11_LN1_327
135,CRC11_LN1_382
136,CRC11_LN1_366
137,CRC11_PT4_708
138,CRC11_LN1_371
139,CRC11_PT1_464
140,CRC11_PT4_724
141,CRC11_LN1_352
142,CRC11_LN1_339
143,CRC11_LN1_332
144,CRC11_LN1_310
145,CRC11_LN1_387
146,CRC11_LN1_313
147,CRC11_LN1_349
148,CRC11_LN1_342
149,CRC11_LN1_369
150,CRC11_LN1_311
151,CRC11_PT4_747
152,CRC11_LN1_379
153,CRC11_PT1_537
154,CRC11_LN1_379
155,CRC11_LN1_323
156,CRC11_LN1_365
157,CRC11_PT1_463
158,CRC11_LN1_302
159,CRC11_LN1_377
160,CRC11_LN1_349
161,CRC11_PT1_461
162,CRC11_LN1_370
163,CRC11_LN1_379
164,CRC11_PT4_747
165,CRC11_PT4_731
166,CRC11_LN1_321
167,CRC11_PT1_465
168,CRC11_PT4_708
169,CRC11_PT3_751
170,CRC11_LN1_327
171,CRC11_LN1_352
172,CRC11_LN1_361
173,CRC11_PT4_747
174,CRC11_LN1_383
175,CRC11_LN1_381
176,CRC11_PT4_708
177,CRC11_PT4_737
178,CRC11_PT4_710
179,CRC11_PT4_724
180,CRC11_LN1_319
181,CRC11_LN1_364
182,CRC11_LN1_325
183,CRC11_NC_406
184,CRC11_NC_415
185,CRC11_NC_413
186,CRC11_NC_406
187,CRC11_NC_422
188,CRC11_NC_409
189,CRC11_NC_418
190,CRC11_NC_409
191,CRC11_NC_406
192,CRC11_NC_405
193,CRC11_NC_391
194,CRC11_NC_417
195,CRC11_NC_409
196,CRC11_NC_421
197,CRC11_NC_415
198,CRC11_NC_420
199,CRC11_NC_420
200,CRC11_NC_396
201,CRC11_NC_405
202,CRC11_NC_393
203,CRC11_NC_404
204,CRC11_NC_395
205,CRC11_NC_408
206,CRC11_NC_409
207,CRC11_NC_419
208,CRC11_NC_405
209,CRC11_NC_404
210,CRC11_NC_408
211,CRC11_NC_390
212,CRC11_NC_393
213,CRC11_NC_396
214,CRC11_NC_395
215,CRC11_NC_414
216,CRC11_NC_404
217,CRC11_NC_419
218,CRC11_NC_391
219,CRC11_NC_416
220,CRC11_NC_420
221,CRC11_NC_414
222,CRC11_NC_412
223,CRC11_NC_418
224,CRC11_NC_395
225,CRC11_NC_415
226,CRC11_NC_417
227,CRC11_NC_405
228,CRC11_NC_414
229,CRC11_NC_406
230,CRC11_NC_418
231,CRC11_NC_413
232,CRC11_NC_415
233,CRC11_NC_407
234,CRC11_NC_413
235,CRC11_NC_406
236,CRC11_NC_423
237,CRC11_NC_417
238,CRC11_NC_422
239,CRC11_NC_421
240,CRC11_NC_407
241,CRC11_NC_407
242,CRC11_NC_414
243,CRC11_NC_419
244,CRC11_NC_389
245,CRC11_NC_409
246,CRC11_NC_389
247,CRC11_NC_418
248,CRC11_NC_406
