,cell_ID
0,CRC11_PT3_756
1,CRC11_PT3_767
2,CRC11_PT3_786
3,CRC11_PT1_425
4,CRC11_PT4_718
5,CRC11_PT3_790
6,CRC11_PT3_760
7,CRC11_PT1_434
8,CRC11_PT3_770
9,CRC11_PT4_741
10,CRC11_PT4_726
11,CRC11_PT3_767
12,CRC11_PT3_767
13,CRC11_PT3_769
14,CRC11_PT1_533
15,CRC11_PT3_760
16,CRC11_PT3_754
17,CRC11_PT1_536
18,CRC11_PT3_762
19,CRC11_PT1_428
20,CRC11_LN1_385
21,CRC11_PT3_767
22,CRC11_PT1_449
23,CRC11_PT1_449
24,CRC11_PT3_791
25,CRC11_PT1_536
26,CRC11_PT4_740
27,CRC11_PT3_768
28,CRC11_PT3_782
29,CRC11_PT3_756
30,CRC11_PT1_466
31,CRC11_PT1_433
32,CRC11_PT3_759
33,CRC11_PT3_782
34,CRC11_PT3_770
35,CRC11_PT4_718
36,CRC11_PT1_468
37,CRC11_PT1_541
38,CRC11_PT3_749
39,CRC11_PT3_755
40,CRC11_PT1_469
41,CRC11_PT1_468
42,CRC11_PT1_459
43,CRC11_PT1_428
44,CRC11_PT4_702
45,CRC11_PT4_733
46,CRC11_PT4_727
47,CRC11_PT3_769
48,CRC11_PT3_760
49,CRC11_PT1_444
50,CRC11_PT4_704
51,CRC11_PT4_720
52,CRC11_PT3_791
53,CRC11_PT3_771
54,CRC11_PT3_758
55,CRC11_PT3_794
56,CRC11_PT1_452
57,CRC11_PT4_726
58,CRC11_PT1_450
59,CRC11_PT3_783
60,CRC11_PT3_775
61,CRC11_PT3_775
62,CRC11_PT3_793
63,CRC11_PT1_452
64,CRC11_PT3_768
65,CRC11_PT3_788
66,CRC11_PT4_741
67,CRC11_PT3_789
68,CRC11_PT3_791
69,CRC11_PT4_706
70,CRC11_PT3_767
71,CRC11_PT3_764
72,CRC11_PT4_713
73,CRC11_PT4_726
74,CRC11_PT4_702
75,CRC11_PT1_533
76,CRC11_PT4_722
77,CRC11_PT3_771
78,CRC11_PT3_761
79,CRC11_PT1_433
80,CRC11_PT1_534
81,CRC11_PT3_790
