,cell_ID
0,CRC11_PT2_475
1,CRC11_PT2_494
2,CRC11_PT4_742
3,CRC11_PT2_475
4,CRC11_LN1_326
5,CRC11_PT2_528
6,CRC11_PT2_504
7,CRC11_PT2_504
8,CRC11_PT2_508
9,CRC11_PT2_475
10,CRC11_PT2_480
11,CRC11_PT2_506
12,CRC11_PT2_485
13,CRC11_PT2_486
14,CRC11_PT2_495
15,CRC11_PT3_787
16,CRC11_PT4_742
17,CRC11_PT2_494
18,CRC11_PT2_525
19,CRC11_PT2_475
20,CRC11_PT2_525
21,CRC11_PT2_508
22,CRC11_PT2_494
23,CRC11_PT2_481
24,CRC11_PT2_480
25,CRC11_LN1_326
26,CRC11_PT2_504
27,CRC11_PT3_787
28,CRC11_PT2_481
29,CRC11_PT3_781
30,CRC11_PT2_485
31,CRC11_PT2_494
32,CRC11_PT2_481
33,CRC11_PT2_494
34,CRC11_LN1_326
35,CRC11_PT2_475
36,CRC11_PT2_479
37,CRC11_PT2_525
38,CRC11_PT2_508
39,CRC11_PT2_525
40,CRC11_PT2_488
41,CRC11_PT3_781
42,CRC11_PT3_787
43,CRC11_PT2_528
44,CRC11_PT2_486
45,CRC11_PT2_479
46,CRC11_PT2_479
47,CRC11_PT2_528
48,CRC11_PT2_495
49,CRC11_PT2_504
50,CRC11_PT4_742
51,CRC11_PT3_787
52,CRC11_PT4_742
53,CRC11_LN1_326
54,CRC11_PT2_479
55,CRC11_PT3_787
56,CRC11_PT2_481
57,CRC11_PT2_504
58,CRC11_PT3_787
59,CRC11_PT2_528
60,CRC11_PT2_506
61,CRC11_PT2_488
62,CRC11_LN1_326
63,CRC11_PT2_481
64,CRC11_LN1_326
65,CRC11_PT2_475
66,CRC11_PT2_486
67,CRC11_PT2_508
68,CRC11_PT2_475
69,CRC11_PT2_508
70,CRC11_LN1_326
71,CRC11_PT3_787
72,CRC11_PT3_787
73,CRC11_PT2_508
74,CRC11_PT3_781
75,CRC11_PT2_506
76,CRC11_PT2_495
77,CRC11_PT2_479
78,CRC11_PT2_486
79,CRC11_PT2_508
80,CRC11_PT3_787
81,CRC11_PT2_495
82,CRC11_PT3_787
83,CRC11_PT2_504
84,CRC11_PT2_480
85,CRC11_PT2_475
86,CRC11_PT2_486
87,CRC11_PT2_475
88,CRC11_PT2_486
89,CRC11_PT2_494
90,CRC11_PT4_742
91,CRC11_PT2_488
92,CRC11_PT2_504
93,CRC11_LN1_326
94,CRC11_PT2_525
95,CRC11_PT2_475
96,CRC11_PT3_781
97,CRC11_PT2_480
98,CRC11_PT2_479
99,CRC11_PT3_787
100,CRC11_PT2_481
101,CRC11_PT2_479
102,CRC11_PT2_494
103,CRC11_PT2_506
104,CRC11_PT4_742
105,CRC11_PT2_504
106,CRC11_PT2_506
107,CRC11_PT2_494
108,CRC11_PT2_475
109,CRC11_PT2_481
110,CRC11_PT2_506
111,CRC11_PT4_742
112,CRC11_PT2_479
113,CRC11_PT4_742
114,CRC11_PT4_712
115,CRC11_LN1_363
116,CRC11_LN1_365
117,CRC11_LN1_327
118,CRC11_LN1_374
119,CRC11_LN1_327
120,CRC11_LN1_361
121,CRC11_LN1_368
122,CRC11_LN1_349
123,CRC11_PT4_710
124,CRC11_LN1_340
125,CRC11_PT4_714
126,CRC11_PT4_712
127,CRC11_LN1_301
128,CRC11_LN1_369
129,CRC11_LN1_368
130,CRC11_PT4_701
131,CRC11_LN1_383
132,CRC11_LN1_365
133,CRC11_PT4_714
134,CRC11_LN1_371
135,CRC11_LN1_315
136,CRC11_LN1_321
137,CRC11_PT1_537
138,CRC11_LN1_365
139,CRC11_LN1_302
140,CRC11_LN1_365
141,CRC11_PT4_737
142,CRC11_LN1_314
143,CRC11_LN1_345
144,CRC11_LN1_323
145,CRC11_PT4_748
146,CRC11_LN1_311
147,CRC11_PT1_458
148,CRC11_LN1_365
149,CRC11_LN1_358
150,CRC11_LN1_372
151,CRC11_LN1_316
152,CRC11_LN1_368
153,CRC11_LN1_367
154,CRC11_LN1_340
155,CRC11_LN1_388
156,CRC11_PT4_714
157,CRC11_LN1_363
158,CRC11_LN1_372
159,CRC11_LN1_327
160,CRC11_LN1_359
161,CRC11_LN1_349
162,CRC11_LN1_306
163,CRC11_PT4_737
164,CRC11_LN1_361
165,CRC11_LN1_367
166,CRC11_LN1_301
167,CRC11_LN1_383
168,CRC11_LN1_365
169,CRC11_LN1_319
170,CRC11_LN1_306
171,CRC11_LN1_307
172,CRC11_LN1_329
173,CRC11_LN1_323
174,CRC11_LN1_336
175,CRC11_LN1_349
176,CRC11_LN1_306
177,CRC11_LN1_381
178,CRC11_LN1_373
179,CRC11_LN1_302
180,CRC11_LN1_342
181,CRC11_PT4_710
182,CRC11_LN1_388
183,CRC11_LN1_380
184,CRC11_LN1_318
185,CRC11_LN1_355
186,CRC11_PT4_748
187,CRC11_LN1_375
188,CRC11_LN1_335
189,CRC11_LN1_359
190,CRC11_PT4_732
191,CRC11_LN1_370
192,CRC11_LN1_323
193,CRC11_LN1_350
194,CRC11_LN1_351
195,CRC11_LN1_359
196,CRC11_LN1_323
197,CRC11_LN1_357
198,CRC11_PT1_461
199,CRC11_PT4_724
200,CRC11_LN1_342
201,CRC11_LN1_319
202,CRC11_PT4_746
203,CRC11_LN1_351
204,CRC11_LN1_365
205,CRC11_LN1_317
206,CRC11_LN1_386
207,CRC11_LN1_335
208,CRC11_LN1_380
209,CRC11_PT4_710
210,CRC11_LN1_339
211,CRC11_PT1_463
212,CRC11_LN1_344
213,CRC11_PT4_710
214,CRC11_LN1_373
215,CRC11_LN1_302
216,CRC11_PT4_748
217,CRC11_PT3_751
218,CRC11_LN1_340
219,CRC11_PT1_537
220,CRC11_PT1_463
221,CRC11_PT1_470
222,CRC11_PT4_724
223,CRC11_LN1_319
224,CRC11_LN1_366
225,CRC11_PT1_470
226,CRC11_PT1_464
227,CRC11_PT3_751
228,CRC11_PT4_715
229,CRC11_NC_421
230,CRC11_NC_422
231,CRC11_NC_422
232,CRC11_NC_390
233,CRC11_NC_422
234,CRC11_NC_420
235,CRC11_NC_406
236,CRC11_NC_417
237,CRC11_NC_421
238,CRC11_NC_390
239,CRC11_NC_389
240,CRC11_NC_414
241,CRC11_NC_408
242,CRC11_NC_408
243,CRC11_NC_412
244,CRC11_NC_418
245,CRC11_NC_422
246,CRC11_NC_390
247,CRC11_NC_393
248,CRC11_NC_409
