,cell_ID
0,CRC11_PT1_435
1,CRC11_PT3_791
2,CRC11_PT4_734
3,CRC11_PT4_711
4,CRC11_PT4_702
5,CRC11_PT4_703
6,CRC11_PT3_775
7,CRC11_PT1_455
8,CRC11_PT1_425
9,CRC11_PT3_793
10,CRC11_PT3_795
11,CRC11_PT3_769
12,CRC11_PT1_456
13,CRC11_PT1_469
14,CRC11_PT3_785
15,CRC11_PT1_469
16,CRC11_PT1_433
17,CRC11_PT1_427
18,CRC11_PT3_794
19,CRC11_PT4_711
20,CRC11_PT4_722
21,CRC11_PT1_467
22,CRC11_PT3_782
23,CRC11_PT1_430
24,CRC11_PT1_456
25,CRC11_PT1_442
26,CRC11_PT4_720
27,CRC11_PT4_717
28,CRC11_PT3_753
29,CRC11_PT3_786
30,CRC11_PT4_739
31,CRC11_PT3_759
32,CRC11_PT1_429
33,CRC11_PT4_739
34,CRC11_PT3_775
35,CRC11_PT4_703
36,CRC11_PT3_782
37,CRC11_PT3_782
38,CRC11_PT3_776
39,CRC11_PT1_446
40,CRC11_PT4_713
41,CRC11_PT1_459
42,CRC11_PT3_753
43,CRC11_PT3_769
44,CRC11_PT1_430
45,CRC11_PT3_760
46,CRC11_PT1_456
47,CRC11_PT3_796
48,CRC11_PT1_541
49,CRC11_PT3_786
50,CRC11_PT3_788
51,CRC11_PT4_721
52,CRC11_PT3_776
53,CRC11_PT1_435
54,CRC11_PT3_783
55,CRC11_PT4_713
56,CRC11_PT1_437
57,CRC11_PT1_425
58,CRC11_PT4_706
59,CRC11_PT1_472
60,CRC11_PT1_450
61,CRC11_PT1_542
62,CRC11_PT1_453
63,CRC11_PT3_758
64,CRC11_PT3_749
65,CRC11_PT3_783
66,CRC11_PT1_432
67,CRC11_PT1_533
68,CRC11_PT3_793
69,CRC11_PT3_768
70,CRC11_PT1_469
71,CRC11_PT3_794
72,CRC11_PT3_785
73,CRC11_PT1_469
74,CRC11_PT1_442
75,CRC11_PT3_786
76,CRC11_PT3_757
77,CRC11_PT1_449
78,CRC11_PT3_788
79,CRC11_PT1_425
80,CRC11_PT1_434
81,CRC11_PT3_758
82,CRC11_PT4_739
83,CRC11_PT3_749
84,CRC11_PT1_541
