,cell_ID
0,CRC11_PT3_783
1,CRC11_PT4_711
2,CRC11_PT1_430
3,CRC11_PT4_721
4,CRC11_PT1_433
5,CRC11_PT4_707
6,CRC11_PT3_776
7,CRC11_PT3_758
8,CRC11_PT4_713
9,CRC11_PT3_773
10,CRC11_PT3_759
11,CRC11_PT3_792
12,CRC11_PT1_457
13,CRC11_PT1_439
14,CRC11_PT1_434
15,CRC11_PT3_774
16,CRC11_PT1_442
17,CRC11_PT4_725
18,CRC11_PT4_733
19,CRC11_PT3_771
20,CRC11_PT1_445
21,CRC11_PT1_441
22,CRC11_PT4_740
23,CRC11_PT4_725
24,CRC11_PT3_768
25,CRC11_PT1_434
26,CRC11_PT3_761
27,CRC11_PT3_785
28,CRC11_PT3_764
29,CRC11_PT3_764
30,CRC11_PT3_789
31,CRC11_PT3_771
32,CRC11_PT3_749
33,CRC11_PT1_456
34,CRC11_PT3_782
35,CRC11_PT4_740
36,CRC11_PT1_434
37,CRC11_PT4_739
38,CRC11_PT4_704
39,CRC11_PT1_442
40,CRC11_PT4_723
41,CRC11_PT4_722
42,CRC11_PT3_776
43,CRC11_PT4_717
44,CRC11_PT1_467
45,CRC11_PT1_447
46,CRC11_PT3_755
47,CRC11_PT1_449
48,CRC11_PT3_790
49,CRC11_PT4_723
50,CRC11_PT1_459
51,CRC11_PT4_727
52,CRC11_PT3_757
53,CRC11_PT1_435
54,CRC11_PT3_779
55,CRC11_PT1_432
56,CRC11_PT3_755
57,CRC11_PT1_427
58,CRC11_PT1_536
59,CRC11_PT3_789
60,CRC11_PT4_727
61,CRC11_PT1_533
62,CRC11_PT4_720
63,CRC11_PT3_773
64,CRC11_PT4_740
65,CRC11_PT4_722
66,CRC11_PT3_785
67,CRC11_PT2_480
68,CRC11_PT4_742
69,CRC11_PT2_495
70,CRC11_PT2_485
71,CRC11_PT2_494
72,CRC11_PT2_494
73,CRC11_PT3_787
74,CRC11_PT2_525
75,CRC11_PT4_742
76,CRC11_PT2_504
77,CRC11_PT2_508
78,CRC11_PT2_525
79,CRC11_PT2_495
80,CRC11_PT3_781
81,CRC11_PT2_479
82,CRC11_PT2_528
83,CRC11_PT2_486
84,CRC11_PT2_495
85,CRC11_PT2_481
86,CRC11_PT2_488
87,CRC11_PT2_504
88,CRC11_PT2_495
89,CRC11_PT2_479
90,CRC11_PT2_486
91,CRC11_PT2_495
92,CRC11_PT2_485
93,CRC11_PT2_528
94,CRC11_PT4_742
95,CRC11_PT2_506
96,CRC11_PT3_781
97,CRC11_PT2_506
98,CRC11_PT2_525
99,CRC11_PT2_494
100,CRC11_PT3_781
101,CRC11_PT2_504
102,CRC11_LN1_326
103,CRC11_PT2_488
104,CRC11_PT2_525
105,CRC11_PT2_479
106,CRC11_PT2_486
107,CRC11_PT2_488
108,CRC11_PT2_481
109,CRC11_PT2_486
110,CRC11_PT2_481
111,CRC11_PT2_485
112,CRC11_PT2_506
113,CRC11_PT2_479
114,CRC11_PT2_486
115,CRC11_PT2_488
116,CRC11_PT2_528
117,CRC11_PT2_495
118,CRC11_PT2_486
119,CRC11_LN1_326
120,CRC11_PT2_495
121,CRC11_PT2_479
122,CRC11_PT2_488
123,CRC11_PT2_495
124,CRC11_PT2_479
125,CRC11_PT2_486
126,CRC11_PT2_504
127,CRC11_PT3_787
128,CRC11_PT2_495
129,CRC11_PT3_787
130,CRC11_PT3_787
131,CRC11_PT2_528
132,CRC11_PT2_495
133,CRC11_PT2_479
134,CRC11_PT2_479
135,CRC11_PT2_486
136,CRC11_PT2_485
137,CRC11_PT2_479
138,CRC11_PT2_480
139,CRC11_PT2_506
140,CRC11_PT2_506
141,CRC11_PT2_528
142,CRC11_PT2_494
143,CRC11_PT2_528
144,CRC11_PT2_488
145,CRC11_PT3_781
146,CRC11_PT2_494
147,CRC11_PT3_787
148,CRC11_PT2_506
149,CRC11_PT3_781
150,CRC11_PT2_480
151,CRC11_LN1_326
152,CRC11_PT2_495
153,CRC11_PT3_787
154,CRC11_PT2_504
155,CRC11_PT2_475
156,CRC11_PT2_525
157,CRC11_PT2_479
158,CRC11_PT2_486
159,CRC11_PT2_488
160,CRC11_PT2_494
161,CRC11_PT2_479
162,CRC11_PT2_495
163,CRC11_LN1_376
164,CRC11_PT1_465
165,CRC11_LN1_307
166,CRC11_PT4_708
167,CRC11_LN1_310
168,CRC11_PT1_464
169,CRC11_LN1_372
170,CRC11_LN1_357
171,CRC11_PT1_470
172,CRC11_LN1_369
173,CRC11_LN1_358
174,CRC11_LN1_383
175,CRC11_LN1_333
176,CRC11_LN1_316
177,CRC11_LN1_311
178,CRC11_LN1_370
179,CRC11_LN1_318
180,CRC11_PT4_714
181,CRC11_PT4_732
182,CRC11_LN1_368
183,CRC11_LN1_321
