,cell_ID
0,CRC11_PT4_720
1,CRC11_PT1_438
2,CRC11_PT1_461
3,CRC11_PT2_506
4,CRC11_PT2_528
5,CRC11_PT1_437
6,CRC11_PT1_460
7,CRC11_PT4_716
8,CRC11_LN1_388
9,CRC11_PT1_466
10,CRC11_PT1_439
11,CRC11_NC_409
12,CRC11_PT4_701
13,CRC11_PT1_472
14,CRC11_PT4_727
15,CRC11_PT3_771
16,CRC11_PT1_465
17,CRC11_LN1_327
18,CRC11_PT3_749
19,CRC11_NC_412
20,CRC11_PT3_757
21,CRC11_PT1_447
22,CRC11_PT1_453
23,CRC11_NC_408
24,CRC11_LN1_339
25,CRC11_LN1_329
26,CRC11_PT1_458
27,CRC11_PT1_447
28,CRC11_PT4_708
29,CRC11_LN1_319
30,CRC11_NC_391
31,CRC11_PT4_721
32,CRC11_PT4_705
33,CRC11_NC_395
34,CRC11_NC_422
35,CRC11_NC_408
36,CRC11_PT3_790
37,CRC11_PT1_461
38,CRC11_PT3_770
39,CRC11_NC_417
40,CRC11_PT1_458
41,CRC11_LN1_319
42,CRC11_PT2_480
43,CRC11_PT1_434
44,CRC11_PT1_464
45,CRC11_LN1_334
46,CRC11_PT1_445
47,CRC11_NC_414
48,CRC11_PT1_440
49,CRC11_LN1_362
50,CRC11_LN1_342
51,CRC11_PT3_793
52,CRC11_LN1_343
53,CRC11_PT4_725
54,CRC11_LN1_357
55,CRC11_LN1_387
56,CRC11_PT3_751
57,CRC11_NC_415
58,CRC11_PT2_525
59,CRC11_PT3_793
60,CRC11_LN1_304
61,CRC11_PT3_786
62,CRC11_PT4_724
63,CRC11_LN1_371
64,CRC11_PT2_475
65,CRC11_PT1_540
66,CRC11_PT4_748
67,CRC11_PT4_713
68,CRC11_PT1_458
69,CRC11_PT1_445
70,CRC11_PT4_721
71,CRC11_LN1_373
72,CRC11_PT1_464
73,CRC11_PT4_719
74,CRC11_PT4_737
75,CRC11_LN1_374
76,CRC11_NC_396
77,CRC11_PT4_742
78,CRC11_PT3_787
79,CRC11_PT1_542
80,CRC11_LN1_386
81,CRC11_PT1_461
82,CRC11_PT2_508
83,CRC11_PT1_450
84,CRC11_PT3_779
85,CRC11_PT1_425
86,CRC11_LN1_316
87,CRC11_PT2_481
88,CRC11_PT3_749
89,CRC11_PT3_790
90,CRC11_LN1_340
91,CRC11_NC_408
92,CRC11_LN1_388
93,CRC11_PT3_749
94,CRC11_LN1_335
95,CRC11_PT1_469
96,CRC11_PT4_732
97,CRC11_PT1_536
98,CRC11_PT4_707
99,CRC11_PT4_707
100,CRC11_PT1_461
101,CRC11_LN1_342
102,CRC11_PT1_453
103,CRC11_PT4_746
104,CRC11_PT3_768
105,CRC11_LN1_311
106,CRC11_LN1_355
107,CRC11_LN1_349
108,CRC11_LN1_326
109,CRC11_LN1_315
110,CRC11_LN1_370
111,CRC11_LN1_324
112,CRC11_LN1_354
113,CRC11_LN1_324
114,CRC11_LN1_348
115,CRC11_LN1_333
116,CRC11_LN1_358
117,CRC11_LN1_378
118,CRC11_LN1_349
119,CRC11_LN1_354
120,CRC11_LN1_328
121,CRC11_LN1_372
122,CRC11_LN1_332
123,CRC11_LN1_333
124,CRC11_LN1_326
125,CRC11_LN1_380
126,CRC11_LN1_345
127,CRC11_LN1_380
128,CRC11_LN1_310
129,CRC11_LN1_372
130,CRC11_LN1_351
131,CRC11_LN1_336
132,CRC11_LN1_318
133,CRC11_LN1_380
134,CRC11_LN1_367
135,CRC11_LN1_326
136,CRC11_LN1_354
137,CRC11_LN1_314
138,CRC11_LN1_358
139,CRC11_LN1_358
140,CRC11_LN1_323
141,CRC11_LN1_372
142,CRC11_LN1_328
143,CRC11_LN1_326
144,CRC11_LN1_370
145,CRC11_LN1_310
146,CRC11_LN1_318
147,CRC11_LN1_326
148,CRC11_LN1_315
149,CRC11_LN1_380
150,CRC11_LN1_336
151,CRC11_LN1_349
152,CRC11_LN1_330
153,CRC11_LN1_345
154,CRC11_LN1_378
155,CRC11_LN1_372
156,CRC11_LN1_330
157,CRC11_LN1_359
158,CRC11_LN1_355
159,CRC11_LN1_333
160,CRC11_LN1_358
161,CRC11_LN1_324
