,cell_ID
0,CRC11_PT3_792
1,CRC11_LN1_387
2,CRC11_PT1_534
3,CRC11_PT4_717
4,CRC11_NC_418
5,CRC11_PT4_720
6,CRC11_PT1_459
7,CRC11_LN1_319
8,CRC11_PT4_739
9,CRC11_LN1_343
10,CRC11_LN1_371
11,CRC11_PT1_441
12,CRC11_NC_421
13,CRC11_PT4_747
14,CRC11_PT1_442
15,CRC11_PT3_754
16,CRC11_NC_407
17,CRC11_PT4_718
18,CRC11_LN1_375
19,CRC11_PT1_441
20,CRC11_PT3_794
21,CRC11_PT1_442
22,CRC11_PT1_434
23,CRC11_PT3_785
24,CRC11_LN1_352
25,CRC11_PT1_430
26,CRC11_NC_423
27,CRC11_LN1_319
28,CRC11_PT3_762
29,CRC11_PT1_472
30,CRC11_PT4_734
31,CRC11_PT4_722
32,CRC11_PT1_432
33,CRC11_PT3_795
34,CRC11_PT4_717
35,CRC11_PT1_435
36,CRC11_PT1_455
37,CRC11_PT4_747
38,CRC11_PT4_701
39,CRC11_LN1_360
40,CRC11_PT3_761
41,CRC11_PT3_761
42,CRC11_PT3_756
43,CRC11_PT3_787
44,CRC11_LN1_364
45,CRC11_PT4_718
46,CRC11_LN1_319
47,CRC11_PT4_710
48,CRC11_PT2_485
49,CRC11_LN1_364
50,CRC11_LN1_362
51,CRC11_PT4_727
52,CRC11_PT3_767
53,CRC11_PT3_782
54,CRC11_PT4_728
55,CRC11_PT1_471
56,CRC11_PT4_707
57,CRC11_LN1_357
58,CRC11_LN1_366
59,CRC11_PT2_486
60,CRC11_PT2_486
61,CRC11_PT3_783
62,CRC11_NC_395
63,CRC11_PT2_506
64,CRC11_LN1_374
65,CRC11_LN1_338
66,CRC11_PT1_432
67,CRC11_PT2_504
68,CRC11_PT1_461
69,CRC11_LN1_379
70,CRC11_PT4_711
71,CRC11_LN1_362
72,CRC11_PT1_540
73,CRC11_LN1_303
74,CRC11_NC_416
75,CRC11_PT3_789
76,CRC11_NC_406
77,CRC11_LN1_369
78,CRC11_PT1_458
79,CRC11_PT1_537
80,CRC11_LN1_321
81,CRC11_PT3_794
82,CRC11_PT1_435
83,CRC11_PT1_445
84,CRC11_PT2_486
85,CRC11_PT3_756
86,CRC11_PT1_455
87,CRC11_NC_395
88,CRC11_PT3_754
89,CRC11_PT1_541
90,CRC11_PT3_790
91,CRC11_PT1_438
92,CRC11_PT4_728
93,CRC11_NC_419
94,CRC11_LN1_313
95,CRC11_PT4_721
96,CRC11_LN1_387
97,CRC11_PT2_485
98,CRC11_LN1_332
99,CRC11_LN1_345
100,CRC11_LN1_358
101,CRC11_LN1_301
102,CRC11_LN1_311
103,CRC11_LN1_372
104,CRC11_LN1_311
105,CRC11_LN1_323
106,CRC11_LN1_326
107,CRC11_LN1_354
108,CRC11_LN1_358
109,CRC11_LN1_351
110,CRC11_LN1_314
111,CRC11_LN1_363
112,CRC11_LN1_318
113,CRC11_LN1_367
114,CRC11_LN1_367
115,CRC11_LN1_332
116,CRC11_LN1_370
117,CRC11_LN1_306
118,CRC11_LN1_318
119,CRC11_LN1_323
120,CRC11_LN1_363
121,CRC11_LN1_336
122,CRC11_LN1_367
123,CRC11_LN1_349
124,CRC11_LN1_315
125,CRC11_LN1_368
126,CRC11_LN1_333
127,CRC11_LN1_324
128,CRC11_LN1_326
129,CRC11_LN1_355
130,CRC11_LN1_354
131,CRC11_LN1_348
132,CRC11_LN1_354
133,CRC11_LN1_315
134,CRC11_LN1_381
135,CRC11_LN1_345
136,CRC11_LN1_345
137,CRC11_LN1_301
138,CRC11_LN1_351
139,CRC11_LN1_311
140,CRC11_LN1_367
141,CRC11_LN1_349
142,CRC11_LN1_354
143,CRC11_LN1_380
144,CRC11_LN1_354
145,CRC11_LN1_354
146,CRC11_LN1_336
147,CRC11_LN1_323
148,CRC11_LN1_301
149,CRC11_LN1_306
150,CRC11_LN1_326
151,CRC11_LN1_368
152,CRC11_LN1_301
153,CRC11_LN1_328
154,CRC11_LN1_355
155,CRC11_LN1_363
156,CRC11_LN1_311
157,CRC11_LN1_381
158,CRC11_LN1_330
159,CRC11_LN1_351
160,CRC11_LN1_363
161,CRC11_LN1_378
162,CRC11_LN1_310
163,CRC11_LN1_301
164,CRC11_LN1_301
165,CRC11_LN1_314
166,CRC11_LN1_358
167,CRC11_LN1_315
168,CRC11_LN1_318
169,CRC11_LN1_324
170,CRC11_LN1_355
171,CRC11_LN1_349
172,CRC11_LN1_345
173,CRC11_LN1_314
174,CRC11_LN1_326
175,CRC11_LN1_328
176,CRC11_LN1_370
177,CRC11_LN1_367
178,CRC11_LN1_306
179,CRC11_LN1_306
180,CRC11_LN1_323
181,CRC11_LN1_326
182,CRC11_LN1_368
183,CRC11_LN1_311
184,CRC11_LN1_318
185,CRC11_LN1_363
186,CRC11_LN1_330
187,CRC11_LN1_336
188,CRC11_LN1_351
189,CRC11_LN1_372
190,CRC11_LN1_301
191,CRC11_LN1_336
192,CRC11_LN1_311
193,CRC11_LN1_358
194,CRC11_LN1_332
195,CRC11_LN1_368
196,CRC11_LN1_328
197,CRC11_LN1_355
198,CRC11_LN1_330
199,CRC11_LN1_314
200,CRC11_LN1_318
201,CRC11_LN1_314
202,CRC11_LN1_345
203,CRC11_LN1_355
204,CRC11_LN1_311
205,CRC11_LN1_332
206,CRC11_LN1_314
207,CRC11_LN1_355
208,CRC11_LN1_324
209,CRC11_LN1_336
210,CRC11_LN1_345
211,CRC11_LN1_355
212,CRC11_LN1_311
213,CRC11_LN1_370
214,CRC11_LN1_363
215,CRC11_LN1_345
216,CRC11_LN1_333
217,CRC11_LN1_358
218,CRC11_LN1_358
219,CRC11_LN1_348
220,CRC11_LN1_349
221,CRC11_LN1_315
222,CRC11_LN1_326
223,CRC11_LN1_311
224,CRC11_LN1_301
225,CRC11_LN1_315
226,CRC11_LN1_381
227,CRC11_LN1_301
228,CRC11_LN1_349
229,CRC11_LN1_351
230,CRC11_LN1_314
231,CRC11_LN1_310
232,CRC11_LN1_348
233,CRC11_LN1_380
234,CRC11_LN1_311
235,CRC11_LN1_310
236,CRC11_LN1_328
237,CRC11_LN1_333
238,CRC11_LN1_348
239,CRC11_LN1_323
240,CRC11_LN1_358
241,CRC11_LN1_326
242,CRC11_LN1_301
243,CRC11_LN1_328
244,CRC11_LN1_351
245,CRC11_LN1_330
246,CRC11_LN1_370
247,CRC11_LN1_363
248,CRC11_LN1_372
