,cell_ID
0,CRC11_PT3_751
1,CRC11_PT4_726
2,CRC11_PT4_740
3,CRC11_PT1_463
4,CRC11_PT1_466
5,CRC11_PT1_432
6,CRC11_PT1_463
7,CRC11_PT1_433
8,CRC11_NC_413
9,CRC11_LN1_352
10,CRC11_LN1_303
11,CRC11_PT1_428
12,CRC11_PT1_430
13,CRC11_PT4_710
14,CRC11_LN1_353
15,CRC11_PT3_780
16,CRC11_PT1_467
17,CRC11_NC_419
18,CRC11_PT3_780
19,CRC11_LN1_317
20,CRC11_PT2_494
21,CRC11_PT4_730
22,CRC11_PT4_740
23,CRC11_LN1_362
24,CRC11_PT4_719
25,CRC11_PT2_506
26,CRC11_PT2_480
27,CRC11_PT3_770
28,CRC11_LN1_334
29,CRC11_PT4_748
30,CRC11_PT1_440
31,CRC11_PT1_471
32,CRC11_PT3_791
33,CRC11_PT4_722
34,CRC11_PT4_701
35,CRC11_PT2_504
36,CRC11_NC_413
37,CRC11_PT1_433
38,CRC11_PT4_719
39,CRC11_PT2_485
40,CRC11_NC_417
41,CRC11_NC_414
42,CRC11_PT3_761
43,CRC11_PT1_439
44,CRC11_PT2_479
45,CRC11_LN1_357
46,CRC11_LN1_382
47,CRC11_NC_406
48,CRC11_PT2_506
49,CRC11_NC_390
50,CRC11_LN1_353
51,CRC11_PT1_431
52,CRC11_PT1_537
53,CRC11_LN1_376
54,CRC11_PT4_722
55,CRC11_NC_421
56,CRC11_NC_414
57,CRC11_LN1_320
58,CRC11_NC_418
59,CRC11_PT1_439
60,CRC11_PT3_753
61,CRC11_PT2_488
62,CRC11_PT1_435
63,CRC11_PT3_782
64,CRC11_PT3_765
65,CRC11_LN1_377
66,CRC11_PT2_475
67,CRC11_PT1_461
68,CRC11_LN1_350
69,CRC11_PT3_796
70,CRC11_LN1_379
71,CRC11_PT4_720
72,CRC11_PT2_525
73,CRC11_LN1_371
74,CRC11_PT1_428
75,CRC11_PT4_708
76,CRC11_LN1_365
77,CRC11_PT4_730
78,CRC11_PT1_471
79,CRC11_NC_419
80,CRC11_PT3_780
81,CRC11_LN1_334
82,CRC11_PT4_722
83,CRC11_LN1_387
