,cell_ID
0,CRC11_PT1_463
1,CRC11_PT3_768
2,CRC11_PT2_495
3,CRC11_PT4_708
4,CRC11_PT4_725
5,CRC11_LN1_302
6,CRC11_LN1_343
7,CRC11_PT3_761
8,CRC11_PT4_727
9,CRC11_PT1_464
10,CRC11_PT3_789
11,CRC11_PT3_751
12,CRC11_PT3_764
13,CRC11_PT1_537
14,CRC11_PT3_786
15,CRC11_PT3_762
16,CRC11_PT3_792
17,CRC11_PT1_447
18,CRC11_PT3_787
19,CRC11_PT3_756
20,CRC11_LN1_353
21,CRC11_PT1_434
22,CRC11_PT3_765
23,CRC11_NC_417
24,CRC11_LN1_304
25,CRC11_PT4_716
26,CRC11_NC_409
27,CRC11_PT2_488
28,CRC11_PT4_703
29,CRC11_PT1_444
30,CRC11_NC_420
31,CRC11_PT1_460
32,CRC11_PT1_467
33,CRC11_PT1_452
34,CRC11_PT3_774
35,CRC11_PT1_463
36,CRC11_PT3_768
37,CRC11_NC_413
38,CRC11_LN1_316
39,CRC11_PT3_791
40,CRC11_LN1_365
41,CRC11_PT2_475
42,CRC11_PT1_432
43,CRC11_PT3_796
44,CRC11_LN1_373
45,CRC11_LN1_342
46,CRC11_PT1_449
47,CRC11_NC_389
48,CRC11_PT3_764
49,CRC11_PT2_485
50,CRC11_PT4_732
51,CRC11_LN1_357
52,CRC11_PT1_537
53,CRC11_NC_396
54,CRC11_LN1_302
55,CRC11_PT4_717
56,CRC11_LN1_339
57,CRC11_PT1_533
58,CRC11_PT4_716
59,CRC11_PT3_785
60,CRC11_PT4_708
61,CRC11_PT4_708
62,CRC11_PT4_724
63,CRC11_PT3_785
64,CRC11_PT3_794
65,CRC11_LN1_365
66,CRC11_PT1_470
67,CRC11_LN1_303
68,CRC11_PT1_439
69,CRC11_PT1_534
70,CRC11_PT1_537
71,CRC11_PT4_727
72,CRC11_PT2_479
73,CRC11_PT1_455
74,CRC11_PT3_758
75,CRC11_PT1_433
76,CRC11_PT3_779
77,CRC11_PT3_758
78,CRC11_LN1_339
79,CRC11_PT1_428
80,CRC11_PT4_707
81,CRC11_PT1_451
82,CRC11_PT3_755
83,CRC11_PT3_785
84,CRC11_PT3_775
85,CRC11_LN1_388
86,CRC11_PT4_714
87,CRC11_LN1_365
88,CRC11_NC_393
89,CRC11_LN1_304
90,CRC11_PT3_773
91,CRC11_LN1_371
92,CRC11_PT1_444
93,CRC11_PT3_792
94,CRC11_PT3_796
95,CRC11_NC_408
96,CRC11_PT4_727
97,CRC11_PT4_706
98,CRC11_LN1_328
99,CRC11_LN1_367
100,CRC11_LN1_368
101,CRC11_LN1_311
102,CRC11_LN1_367
103,CRC11_LN1_324
104,CRC11_LN1_301
105,CRC11_LN1_358
106,CRC11_LN1_380
107,CRC11_LN1_354
108,CRC11_LN1_328
109,CRC11_LN1_330
110,CRC11_LN1_368
111,CRC11_LN1_326
112,CRC11_LN1_328
113,CRC11_LN1_358
114,CRC11_LN1_363
115,CRC11_LN1_318
116,CRC11_LN1_301
117,CRC11_LN1_355
118,CRC11_LN1_332
119,CRC11_LN1_380
120,CRC11_LN1_323
121,CRC11_LN1_336
122,CRC11_LN1_367
123,CRC11_LN1_370
124,CRC11_LN1_349
125,CRC11_LN1_370
126,CRC11_LN1_359
127,CRC11_LN1_310
128,CRC11_LN1_310
129,CRC11_LN1_378
130,CRC11_LN1_306
131,CRC11_LN1_354
132,CRC11_LN1_370
133,CRC11_LN1_315
134,CRC11_LN1_324
135,CRC11_LN1_336
136,CRC11_LN1_306
137,CRC11_LN1_380
138,CRC11_LN1_328
139,CRC11_LN1_367
140,CRC11_LN1_372
141,CRC11_LN1_381
142,CRC11_LN1_323
143,CRC11_LN1_367
144,CRC11_LN1_330
145,CRC11_LN1_306
146,CRC11_LN1_372
147,CRC11_LN1_345
148,CRC11_LN1_348
149,CRC11_LN1_315
150,CRC11_LN1_355
151,CRC11_LN1_381
152,CRC11_LN1_349
153,CRC11_LN1_358
154,CRC11_LN1_336
155,CRC11_LN1_355
156,CRC11_LN1_378
157,CRC11_LN1_363
158,CRC11_LN1_359
159,CRC11_LN1_301
160,CRC11_LN1_301
161,CRC11_LN1_326
162,CRC11_LN1_351
163,CRC11_LN1_355
164,CRC11_LN1_315
165,CRC11_LN1_367
166,CRC11_LN1_367
167,CRC11_LN1_323
168,CRC11_LN1_315
169,CRC11_LN1_380
170,CRC11_LN1_336
171,CRC11_LN1_306
172,CRC11_LN1_349
173,CRC11_LN1_306
174,CRC11_LN1_358
175,CRC11_LN1_358
176,CRC11_LN1_363
177,CRC11_LN1_328
178,CRC11_LN1_330
179,CRC11_LN1_378
180,CRC11_LN1_314
181,CRC11_LN1_311
182,CRC11_LN1_372
183,CRC11_LN1_348
184,CRC11_LN1_348
185,CRC11_LN1_301
