,cell_ID
0,CRC11_PT1_455
1,CRC11_PT4_732
2,CRC11_PT4_714
3,CRC11_PT1_536
4,CRC11_PT3_758
5,CRC11_PT1_425
6,CRC11_LN1_317
7,CRC11_PT4_715
8,CRC11_PT3_771
9,CRC11_PT1_469
10,CRC11_PT3_775
11,CRC11_PT4_734
12,CRC11_LN1_316
13,CRC11_PT4_730
14,CRC11_PT3_757
15,CRC11_PT1_470
16,CRC11_PT4_705
17,CRC11_PT1_433
18,CRC11_LN1_356
19,CRC11_LN1_383
20,CRC11_PT4_731
21,CRC11_PT4_728
22,CRC11_NC_416
23,CRC11_LN1_311
24,CRC11_LN1_336
25,CRC11_LN1_345
26,CRC11_LN1_380
27,CRC11_LN1_318
28,CRC11_LN1_359
29,CRC11_LN1_348
30,CRC11_LN1_326
31,CRC11_LN1_324
32,CRC11_LN1_314
33,CRC11_LN1_323
34,CRC11_LN1_381
35,CRC11_LN1_372
36,CRC11_LN1_348
37,CRC11_LN1_381
38,CRC11_LN1_348
39,CRC11_LN1_323
40,CRC11_LN1_332
41,CRC11_LN1_345
42,CRC11_LN1_349
43,CRC11_LN1_358
44,CRC11_LN1_323
45,CRC11_LN1_348
46,CRC11_LN1_372
47,CRC11_LN1_332
48,CRC11_LN1_333
49,CRC11_LN1_330
50,CRC11_LN1_306
51,CRC11_LN1_345
52,CRC11_LN1_381
53,CRC11_LN1_355
54,CRC11_LN1_359
55,CRC11_LN1_380
56,CRC11_LN1_351
57,CRC11_LN1_381
58,CRC11_LN1_368
59,CRC11_LN1_326
60,CRC11_LN1_328
61,CRC11_LN1_326
62,CRC11_LN1_326
63,CRC11_LN1_381
64,CRC11_LN1_306
65,CRC11_LN1_351
66,CRC11_LN1_323
67,CRC11_LN1_348
68,CRC11_LN1_336
69,CRC11_LN1_315
70,CRC11_LN1_370
71,CRC11_LN1_301
72,CRC11_LN1_348
73,CRC11_LN1_314
74,CRC11_LN1_336
75,CRC11_LN1_314
76,CRC11_LN1_326
77,CRC11_LN1_354
78,CRC11_LN1_372
79,CRC11_LN1_310
80,CRC11_LN1_314
81,CRC11_LN1_318
82,CRC11_LN1_326
83,CRC11_LN1_354
84,CRC11_LN1_354
85,CRC11_LN1_351
86,CRC11_LN1_349
87,CRC11_LN1_358
88,CRC11_LN1_323
89,CRC11_LN1_314
90,CRC11_LN1_332
91,CRC11_LN1_333
92,CRC11_LN1_381
93,CRC11_LN1_381
94,CRC11_LN1_330
95,CRC11_LN1_330
96,CRC11_LN1_311
97,CRC11_LN1_378
98,CRC11_LN1_306
99,CRC11_LN1_363
100,CRC11_LN1_311
101,CRC11_LN1_372
102,CRC11_LN1_336
103,CRC11_LN1_372
104,CRC11_LN1_380
105,CRC11_LN1_306
106,CRC11_LN1_368
107,CRC11_LN1_358
108,CRC11_LN1_323
109,CRC11_LN1_348
110,CRC11_LN1_381
111,CRC11_LN1_336
112,CRC11_LN1_370
113,CRC11_LN1_326
114,CRC11_LN1_318
115,CRC11_LN1_345
116,CRC11_LN1_348
117,CRC11_LN1_315
118,CRC11_LN1_310
119,CRC11_LN1_333
120,CRC11_LN1_372
121,CRC11_LN1_367
122,CRC11_LN1_333
123,CRC11_LN1_359
124,CRC11_LN1_330
125,CRC11_LN1_324
126,CRC11_LN1_301
127,CRC11_LN1_332
128,CRC11_LN1_332
129,CRC11_LN1_315
130,CRC11_LN1_336
131,CRC11_LN1_345
132,CRC11_LN1_381
133,CRC11_LN1_351
134,CRC11_LN1_301
135,CRC11_LN1_323
136,CRC11_LN1_323
137,CRC11_LN1_359
138,CRC11_LN1_372
139,CRC11_LN1_348
