,cell_ID
0,CRC04_PT4_509
1,CRC04_LN1_364
2,CRC04_PT4_531
3,CRC04_LN1_378
4,CRC04_LN1_358
5,CRC04_LN1_357
6,CRC04_PT4_515
7,CRC04_LN2_480
8,CRC04_PT5_701
9,CRC04_PT2_533
10,CRC04_PT5_724
11,CRC04_PT5_709
12,CRC04_PT2_537
13,CRC04_NC_312
14,CRC04_NC_311
15,CRC04_PT5_702
16,CRC04_PT5_711
17,CRC04_PT2_561
18,CRC04_PT5_725
19,CRC04_PT2_564
20,CRC04_PT2_537
21,CRC04_NC_310
22,CRC04_NC_317
23,CRC04_PT2_534
24,CRC04_PT5_726
25,CRC04_PT5_731
26,CRC04_PT5_711
27,CRC04_PT2_537
28,CRC04_PT2_561
29,CRC04_PT5_720
30,CRC04_PT1_596
31,CRC04_NC_315
32,CRC04_NC_301
33,CRC04_PT5_724
34,CRC04_PT2_564
35,CRC04_PT2_544
36,CRC04_PT2_548
37,CRC04_PT2_541
38,CRC04_NC_312
39,CRC04_PT5_716
40,CRC04_PT5_714
41,CRC04_PT5_714
42,CRC04_NC_301
43,CRC04_PT2_541
44,CRC04_PT5_711
45,CRC04_PT2_537
46,CRC04_PT2_533
47,CRC04_NC_306
48,CRC04_NC_297
49,CRC04_PT2_537
50,CRC04_NC_305
51,CRC04_PT5_722
52,CRC04_PT5_702
53,CRC04_PT5_714
54,CRC04_PT5_729
55,CRC04_PT2_561
56,CRC04_PT3_742
57,CRC04_NC_303
58,CRC04_NC_305
59,CRC04_PT5_709
60,CRC04_PT5_714
61,CRC04_PT2_543
62,CRC04_PT2_543
63,CRC04_PT2_541
64,CRC04_PT5_726
65,CRC04_PT5_731
66,CRC04_NC_310
67,CRC04_PT5_702
68,CRC04_PT5_720
69,CRC04_PT5_721
70,CRC04_PT2_564
71,CRC04_NC_315
72,CRC04_PT5_717
73,CRC04_NC_304
74,CRC04_NC_301
75,CRC04_NC_304
76,CRC04_PT2_561
77,CRC04_PT2_533
78,CRC04_PT2_561
79,CRC04_PT2_563
80,CRC04_PT4_517
81,CRC04_PT2_552
82,CRC04_PT2_546
83,CRC04_NC_310
84,CRC04_PT2_537
85,CRC04_PT2_564
86,CRC04_PT2_533
87,CRC04_PT2_559
88,CRC04_PT3_742
89,CRC04_NC_312
90,CRC04_PT5_709
91,CRC04_PT5_724
92,CRC04_PT2_537
