,cell_ID
0,CRC04_LN1_349
1,CRC04_LN1_352
2,CRC04_LN1_352
3,CRC04_LN1_358
4,CRC04_LN1_401
5,CRC04_LN1_403
6,CRC04_PT4_515
7,CRC04_LN2_468
8,CRC04_LN1_355
9,CRC04_LN2_469
10,CRC04_LN2_469
11,CRC04_LN1_362
12,CRC04_LN1_350
13,CRC04_PT4_531
14,CRC04_LN2_468
15,CRC04_LN2_469
16,CRC04_LN1_380
17,CRC04_PT4_516
18,CRC04_LN2_476
19,CRC04_LN1_363
20,CRC04_LN1_357
21,CRC04_LN1_358
22,CRC04_LN1_402
23,CRC04_LN1_378
24,CRC04_LN1_354
25,CRC04_LN1_377
26,CRC04_LN1_349
27,CRC04_LN1_381
28,CRC04_PT4_509
29,CRC04_LN2_469
30,CRC04_LN2_483
31,CRC04_LN1_401
32,CRC04_LN1_401
33,CRC04_LN1_364
34,CRC04_LN2_486
35,CRC04_LN1_350
36,CRC04_LN1_358
37,CRC04_LN2_486
38,CRC04_LN2_485
39,CRC04_LN1_360
40,CRC04_LN2_468
41,CRC04_PT4_509
42,CRC04_PT5_720
43,CRC04_PT5_724
44,CRC04_PT5_731
45,CRC04_NC_297
46,CRC04_NC_304
47,CRC04_NC_304
48,CRC04_PT5_711
49,CRC04_NC_312
50,CRC04_PT2_543
51,CRC04_PT2_546
52,CRC04_PT5_728
53,CRC04_PT5_702
54,CRC04_PT2_549
55,CRC04_NC_307
56,CRC04_PT2_551
57,CRC04_PT2_551
58,CRC04_NC_317
59,CRC04_NC_301
60,CRC04_PT5_709
61,CRC04_PT5_711
62,CRC04_PT2_549
63,CRC04_PT5_722
64,CRC04_PT2_551
65,CRC04_PT2_540
66,CRC04_PT5_703
67,CRC04_PT2_552
68,CRC04_PT1_596
69,CRC04_NC_311
70,CRC04_NC_312
71,CRC04_PT2_544
72,CRC04_PT5_729
73,CRC04_PT2_537
74,CRC04_PT5_729
75,CRC04_NC_306
76,CRC04_PT2_534
77,CRC04_PT5_724
78,CRC04_NC_297
79,CRC04_PT2_541
80,CRC04_PT5_701
81,CRC04_PT2_551
82,CRC04_PT5_726
83,CRC04_PT5_729
84,CRC04_PT2_563
85,CRC04_PT2_543
86,CRC04_PT2_543
87,CRC04_PT2_533
88,CRC04_PT5_711
89,CRC04_PT3_755
90,CRC04_NC_301
91,CRC04_NC_312
92,CRC04_PT3_755
