,cell_ID
0,CRC04_LN1_353
1,CRC04_LN2_476
2,CRC04_LN1_352
3,CRC04_LN1_401
4,CRC04_LN2_468
5,CRC04_PT2_540
6,CRC04_PT5_709
7,CRC04_PT2_537
8,CRC04_PT3_755
9,CRC04_PT5_702
10,CRC04_PT5_730
11,CRC04_PT5_714
12,CRC04_PT2_561
13,CRC04_PT5_702
14,CRC04_PT2_546
15,CRC04_PT5_709
16,CRC04_PT5_711
17,CRC04_PT2_546
18,CRC04_PT5_730
19,CRC04_PT5_729
20,CRC04_PT2_540
21,CRC04_PT2_544
22,CRC04_PT1_596
23,CRC04_PT2_551
24,CRC04_PT2_543
25,CRC04_PT3_755
26,CRC04_PT2_541
27,CRC04_PT5_703
28,CRC04_PT1_596
29,CRC04_PT5_724
30,CRC04_PT2_548
31,CRC04_PT2_561
32,CRC04_PT5_729
33,CRC04_PT2_540
34,CRC04_PT2_548
35,CRC04_PT5_702
36,CRC04_PT5_725
37,CRC04_PT2_537
38,CRC04_PT2_546
39,CRC04_PT3_755
40,CRC04_PT2_533
41,CRC04_PT1_596
42,CRC04_PT2_563
43,CRC04_NC_305
44,CRC04_NC_312
45,CRC04_NC_307
46,CRC04_NC_304
47,CRC04_NC_304
48,CRC04_NC_310
49,CRC04_NC_310
50,CRC04_NC_317
51,CRC04_NC_312
52,CRC04_NC_310
53,CRC04_NC_311
54,CRC04_NC_312
55,CRC04_NC_313
56,CRC04_NC_313
57,CRC04_NC_311
58,CRC04_PT4_531
59,CRC04_PT4_509
60,CRC04_PT4_515
61,CRC04_PT4_516
62,CRC04_PT4_531
63,CRC04_PT4_531
64,CRC04_PT4_531
65,CRC04_PT4_531
66,CRC04_PT4_509
67,CRC04_PT4_515
68,CRC04_PT4_516
69,CRC04_PT4_531
70,CRC04_PT4_509
71,CRC04_PT4_515
72,CRC04_PT4_516
73,CRC04_PT4_516
74,CRC04_PT4_516
75,CRC04_PT4_509
76,CRC04_PT4_531
77,CRC04_PT4_516
78,CRC04_PT4_509
79,CRC04_PT4_509
80,CRC04_PT4_531
81,CRC04_PT4_531
82,CRC04_PT4_509
83,CRC04_PT4_509
84,CRC04_PT4_531
85,CRC04_PT4_531
86,CRC04_PT4_516
87,CRC04_PT4_516
88,CRC04_PT4_531
89,CRC04_PT4_509
90,CRC04_PT4_509
91,CRC04_PT4_531
92,CRC04_PT4_515
