,cell_ID
0,CRC04_LN1_360
1,CRC04_LN1_358
2,CRC04_LN1_402
3,CRC04_LN1_377
4,CRC04_LN1_378
5,CRC04_LN2_476
6,CRC04_LN1_350
7,CRC04_LN1_361
8,CRC04_LN1_363
9,CRC04_LN2_477
10,CRC04_LN2_491
11,CRC04_LN1_353
12,CRC04_LN2_491
13,CRC04_LN1_357
14,CRC04_LN1_351
15,CRC04_LN1_362
16,CRC04_LN1_402
17,CRC04_LN2_480
18,CRC04_LN2_485
19,CRC04_LN1_351
20,CRC04_LN1_354
21,CRC04_LN2_477
22,CRC04_LN1_377
23,CRC04_LN2_476
24,CRC04_LN2_465
25,CRC04_LN1_354
26,CRC04_LN1_353
27,CRC04_LN1_378
28,CRC04_LN1_351
29,CRC04_LN1_351
30,CRC04_LN1_401
31,CRC04_LN1_403
32,CRC04_LN2_481
33,CRC04_LN1_354
34,CRC04_LN2_477
35,CRC04_LN1_364
36,CRC04_LN1_354
37,CRC04_LN1_355
38,CRC04_LN2_477
39,CRC04_LN1_360
40,CRC04_LN1_352
41,CRC04_LN1_403
42,CRC04_LN1_361
43,CRC04_LN1_350
44,CRC04_LN1_381
45,CRC04_LN2_465
46,CRC04_LN2_469
47,CRC04_LN1_352
48,CRC04_LN1_356
49,CRC04_LN1_361
50,CRC04_PT2_549
51,CRC04_PT2_548
52,CRC04_PT5_725
53,CRC04_PT4_517
54,CRC04_PT2_562
55,CRC04_PT2_563
56,CRC04_PT5_709
57,CRC04_PT2_533
58,CRC04_NC_313
59,CRC04_NC_312
60,CRC04_NC_304
61,CRC04_NC_305
62,CRC04_NC_313
63,CRC04_NC_313
64,CRC04_NC_297
65,CRC04_NC_312
66,CRC04_NC_301
67,CRC04_NC_315
68,CRC04_NC_312
69,CRC04_NC_313
70,CRC04_NC_301
71,CRC04_NC_317
72,CRC04_NC_305
73,CRC04_NC_301
74,CRC04_NC_311
75,CRC04_NC_303
76,CRC04_NC_317
77,CRC04_NC_305
78,CRC04_NC_315
79,CRC04_NC_303
80,CRC04_NC_306
81,CRC04_NC_313
82,CRC04_NC_312
83,CRC04_NC_307
84,CRC04_NC_303
85,CRC04_NC_315
86,CRC04_NC_306
87,CRC04_NC_306
88,CRC04_NC_301
89,CRC04_NC_305
90,CRC04_NC_306
91,CRC04_NC_297
92,CRC04_NC_303
