,cell_ID
0,CRC04_PT5_714
1,CRC04_PT5_701
2,CRC04_PT2_533
3,CRC04_PT5_701
4,CRC04_PT5_731
5,CRC04_PT5_712
6,CRC04_PT5_722
7,CRC04_PT5_716
8,CRC04_PT5_714
9,CRC04_PT1_596
10,CRC04_PT5_703
11,CRC04_PT2_549
12,CRC04_PT5_716
13,CRC04_PT2_552
14,CRC04_PT3_742
15,CRC04_PT5_701
16,CRC04_PT2_533
17,CRC04_PT5_725
18,CRC04_PT2_551
19,CRC04_PT5_728
20,CRC04_PT3_755
21,CRC04_PT5_729
22,CRC04_PT2_548
23,CRC04_PT2_563
24,CRC04_PT5_731
25,CRC04_PT2_559
26,CRC04_PT5_722
27,CRC04_PT2_559
28,CRC04_PT5_716
29,CRC04_PT5_701
30,CRC04_PT5_731
31,CRC04_PT2_540
32,CRC04_PT5_725
33,CRC04_PT1_596
34,CRC04_PT2_549
35,CRC04_PT2_563
36,CRC04_PT2_540
37,CRC04_PT2_541
38,CRC04_PT5_703
39,CRC04_PT3_755
40,CRC04_PT5_717
41,CRC04_PT5_731
42,CRC04_PT2_540
43,CRC04_NC_317
44,CRC04_NC_306
45,CRC04_NC_307
46,CRC04_NC_311
47,CRC04_NC_315
48,CRC04_NC_307
49,CRC04_NC_301
50,CRC04_NC_307
51,CRC04_NC_305
52,CRC04_NC_315
53,CRC04_NC_311
54,CRC04_NC_313
55,CRC04_NC_301
56,CRC04_NC_311
57,CRC04_NC_306
58,CRC04_NC_315
59,CRC04_NC_301
60,CRC04_NC_317
61,CRC04_NC_297
62,CRC04_NC_317
63,CRC04_NC_315
64,CRC04_NC_311
65,CRC04_NC_313
66,CRC04_NC_311
67,CRC04_NC_313
68,CRC04_NC_317
69,CRC04_NC_311
70,CRC04_NC_317
71,CRC04_NC_303
72,CRC04_NC_307
73,CRC04_NC_311
74,CRC04_NC_301
75,CRC04_NC_311
76,CRC04_NC_304
77,CRC04_NC_315
78,CRC04_NC_306
79,CRC04_NC_304
80,CRC04_NC_307
81,CRC04_NC_310
82,CRC04_NC_312
83,CRC04_NC_297
84,CRC04_NC_311
85,CRC04_NC_301
86,CRC04_PT4_516
87,CRC04_PT4_509
88,CRC04_PT4_516
89,CRC04_PT4_515
90,CRC04_PT4_516
91,CRC04_PT4_509
92,CRC04_PT4_531
