,cell_ID
0,CRC10_NC_201
1,CRC10_LN3_070
2,CRC10_LN1_021
3,CRC10_NC_201
4,CRC10_NC_204
5,CRC10_NC_206
6,CRC10_NC_201
7,CRC10_PT3_124
8,CRC10_LN1_012
9,CRC10_NC_202
10,CRC10_NC_204
11,CRC10_NC_206
12,CRC10_LN1_012
13,CRC10_NC_203
14,CRC10_NC_205
15,CRC10_LN1_030
16,CRC10_LN1_012
17,CRC10_LN3_066
18,CRC10_LN1_014
19,CRC10_NC_203
20,CRC10_LN1_014
21,CRC10_LN1_033
22,CRC10_NC_206
23,CRC10_NC_202
24,CRC10_LN1_033
25,CRC10_LN1_033
26,CRC10_PT3_140
27,CRC10_LN1_030
28,CRC10_LN1_033
29,CRC10_PT3_124
30,CRC10_LN1_014
31,CRC10_LN1_014
32,CRC10_NC_202
33,CRC10_LN1_033
34,CRC10_NC_205
35,CRC10_LN3_066
36,CRC10_LN1_033
37,CRC10_LN1_041
38,CRC10_NC_201
39,CRC10_NC_201
40,CRC10_LN1_021
41,CRC10_NC_202
42,CRC10_LN1_012
43,CRC10_LN1_021
44,CRC10_LN3_070
45,CRC10_LN3_070
46,CRC10_PT3_124
47,CRC10_NC_201
48,CRC10_LN1_021
49,CRC10_LN1_043
50,CRC10_LN1_030
51,CRC10_NC_202
52,CRC10_LN1_012
53,CRC10_NC_203
54,CRC10_LN1_030
55,CRC10_LN1_012
56,CRC10_NC_206
57,CRC10_LN1_033
58,CRC10_NC_206
59,CRC10_LN1_041
60,CRC10_LN1_012
61,CRC10_LN3_070
62,CRC10_PT3_124
63,CRC10_LN1_033
64,CRC10_NC_201
65,CRC10_LN3_066
66,CRC10_LN1_038
67,CRC10_PT3_143
68,CRC10_PT4_740
69,CRC10_PT4_743
70,CRC10_PT3_129
71,CRC10_LN3_059
72,CRC10_LN1_015
73,CRC10_PT3_145
74,CRC10_PT4_733
75,CRC10_PT3_123
76,CRC10_LN3_060
77,CRC10_LN1_028
78,CRC10_LN1_024
79,CRC10_LN1_007
80,CRC10_LN1_028
81,CRC10_LN1_042
82,CRC10_PT1_149
83,CRC10_LN1_028
84,CRC10_PT1_175
85,CRC10_LN1_005
86,CRC10_LN1_029
87,CRC10_LN1_042
88,CRC10_PT1_149
89,CRC10_LN1_005
90,CRC10_LN1_032
91,CRC10_LN1_047
92,CRC10_LN1_008
93,CRC10_LN1_005
94,CRC10_LN1_023
95,CRC10_LN1_006
96,CRC10_LN1_032
97,CRC10_LN1_006
98,CRC10_LN1_011
99,CRC10_PT1_149
100,CRC10_LN1_029
101,CRC10_LN1_011
102,CRC10_LN1_011
103,CRC10_LN1_008
104,CRC10_LN1_011
105,CRC10_PT1_175
106,CRC10_LN1_006
107,CRC10_LN1_006
108,CRC10_LN1_029
109,CRC10_LN1_011
110,CRC10_LN1_047
111,CRC10_LN1_023
112,CRC10_LN1_011
113,CRC10_LN1_017
114,CRC10_LN1_028
115,CRC10_LN1_028
116,CRC10_LN1_007
117,CRC10_LN1_029
118,CRC10_LN1_005
119,CRC10_LN1_007
120,CRC10_LN1_024
121,CRC10_LN1_024
122,CRC10_PT4_734
