,cell_ID
0,CRC10_NC_205
1,CRC10_LN1_033
2,CRC10_LN1_012
3,CRC10_LN3_066
4,CRC10_LN3_066
5,CRC10_LN3_070
6,CRC10_LN1_043
7,CRC10_NC_204
8,CRC10_LN3_066
9,CRC10_LN1_030
10,CRC10_NC_203
11,CRC10_LN1_041
12,CRC10_NC_201
13,CRC10_LN1_021
14,CRC10_LN1_010
15,CRC10_LN3_070
16,CRC10_LN1_041
17,CRC10_LN1_041
18,CRC10_LN1_014
19,CRC10_NC_205
20,CRC10_LN3_066
21,CRC10_PT3_140
22,CRC10_LN1_014
23,CRC10_LN1_010
24,CRC10_LN3_066
25,CRC10_NC_201
26,CRC10_NC_204
27,CRC10_LN1_012
28,CRC10_LN1_010
29,CRC10_NC_204
30,CRC10_LN1_021
31,CRC10_NC_206
32,CRC10_LN1_014
33,CRC10_PT3_140
34,CRC10_PT3_124
35,CRC10_PT3_140
36,CRC10_LN3_070
37,CRC10_PT3_124
38,CRC10_NC_203
39,CRC10_LN1_021
40,CRC10_NC_202
41,CRC10_LN1_041
42,CRC10_LN1_043
43,CRC10_NC_204
44,CRC10_NC_201
45,CRC10_LN1_043
46,CRC10_LN3_070
47,CRC10_PT3_124
48,CRC10_NC_206
49,CRC10_PT3_110
50,CRC10_PT3_121
51,CRC10_PT3_138
52,CRC10_LN1_015
53,CRC10_PT3_142
54,CRC10_PT3_115
55,CRC10_LN1_037
56,CRC10_PT3_125
57,CRC10_PT3_121
58,CRC10_PT3_121
59,CRC10_PT3_123
60,CRC10_PT1_155
61,CRC10_PT3_115
62,CRC10_PT3_108
63,CRC10_PT1_160
64,CRC10_PT3_118
65,CRC10_LN1_019
66,CRC10_LN1_047
67,CRC10_LN1_011
68,CRC10_LN1_005
69,CRC10_LN1_023
70,CRC10_LN1_023
71,CRC10_LN1_024
72,CRC10_LN1_018
73,CRC10_LN1_042
74,CRC10_LN1_023
75,CRC10_LN1_008
76,CRC10_LN1_032
77,CRC10_LN1_017
78,CRC10_LN1_028
79,CRC10_LN1_007
80,CRC10_LN1_003
81,CRC10_LN1_024
82,CRC10_LN1_017
83,CRC10_LN1_017
84,CRC10_LN1_006
85,CRC10_LN1_047
86,CRC10_LN1_023
87,CRC10_LN1_006
88,CRC10_LN1_003
89,CRC10_LN1_023
90,CRC10_LN1_028
91,CRC10_LN1_042
92,CRC10_LN1_005
93,CRC10_LN1_003
94,CRC10_LN1_042
95,CRC10_LN1_007
96,CRC10_PT1_149
97,CRC10_LN1_006
98,CRC10_PT1_175
99,CRC10_LN1_024
100,CRC10_PT1_175
101,CRC10_LN1_032
102,CRC10_LN1_007
103,CRC10_LN1_029
104,CRC10_LN1_017
105,CRC10_LN1_018
106,CRC10_LN1_042
107,CRC10_LN1_028
108,CRC10_LN1_018
109,CRC10_LN1_024
110,CRC10_PT1_175
111,CRC10_PT1_149
112,CRC10_LN1_008
113,CRC10_LN1_029
114,CRC10_LN1_023
115,CRC10_LN1_011
116,CRC10_PT4_734
117,CRC10_PT4_734
118,CRC10_PT4_738
119,CRC10_LN1_025
120,CRC10_LN1_025
121,CRC10_LN1_013
122,CRC10_PT4_738
