,cell_ID
0,CRC10_LN1_021
1,CRC10_PT3_140
2,CRC10_LN3_070
3,CRC10_LN1_033
4,CRC10_LN3_066
5,CRC10_LN3_066
6,CRC10_PT3_124
7,CRC10_NC_204
8,CRC10_PT3_140
9,CRC10_NC_201
10,CRC10_NC_203
11,CRC10_NC_204
12,CRC10_LN3_070
13,CRC10_NC_206
14,CRC10_LN1_014
15,CRC10_NC_205
16,CRC10_LN1_041
17,CRC10_LN3_070
18,CRC10_LN1_030
19,CRC10_LN1_043
20,CRC10_NC_201
21,CRC10_LN3_070
22,CRC10_LN1_014
23,CRC10_LN1_041
24,CRC10_LN3_070
25,CRC10_LN1_033
26,CRC10_NC_205
27,CRC10_PT3_140
28,CRC10_NC_202
29,CRC10_NC_206
30,CRC10_NC_202
31,CRC10_NC_204
32,CRC10_LN3_066
33,CRC10_NC_206
34,CRC10_NC_201
35,CRC10_PT3_136
36,CRC10_LN1_022
37,CRC10_LN1_035
38,CRC10_PT4_747
39,CRC10_PT3_130
40,CRC10_PT3_112
41,CRC10_PT3_127
42,CRC10_PT3_113
43,CRC10_PT3_144
44,CRC10_LN3_061
45,CRC10_LN1_046
46,CRC10_LN1_037
47,CRC10_PT3_128
48,CRC10_LN3_049
49,CRC10_PT3_126
50,CRC10_LN3_052
51,CRC10_LN1_048
52,CRC10_PT3_122
53,CRC10_LN1_037
54,CRC10_PT3_117
55,CRC10_PT3_137
56,CRC10_PT3_119
57,CRC10_PT3_119
58,CRC10_PT3_141
59,CRC10_PT3_126
60,CRC10_PT3_106
61,CRC10_LN3_060
62,CRC10_PT3_135
63,CRC10_LN1_037
64,CRC10_PT4_745
65,CRC10_LN3_049
66,CRC10_PT3_130
67,CRC10_LN3_065
68,CRC10_LN3_054
69,CRC10_PT3_109
70,CRC10_LN3_055
71,CRC10_PT3_142
72,CRC10_LN3_062
73,CRC10_PT3_111
74,CRC10_LN1_038
75,CRC10_PT3_132
76,CRC10_LN1_031
77,CRC10_PT3_109
78,CRC10_LN1_016
79,CRC10_PT1_160
80,CRC10_PT3_141
81,CRC10_PT1_155
82,CRC10_PT3_127
83,CRC10_PT3_137
84,CRC10_PT1_156
85,CRC10_PT3_135
86,CRC10_PT4_746
87,CRC10_PT1_160
88,CRC10_PT3_120
89,CRC10_PT1_189
90,CRC10_PT3_110
91,CRC10_LN1_007
92,CRC10_LN1_024
93,CRC10_LN1_011
94,CRC10_LN1_023
95,CRC10_LN1_023
96,CRC10_PT1_175
97,CRC10_LN1_042
98,CRC10_LN1_028
99,CRC10_LN1_032
100,CRC10_LN1_042
101,CRC10_LN1_024
102,CRC10_PT1_149
103,CRC10_LN1_006
104,CRC10_LN1_047
105,CRC10_LN1_017
106,CRC10_LN1_024
107,CRC10_LN1_008
108,CRC10_LN1_018
109,CRC10_LN1_028
110,CRC10_LN1_024
111,CRC10_LN1_006
112,CRC10_LN1_017
113,CRC10_LN1_024
114,CRC10_PT4_738
115,CRC10_LN1_013
116,CRC10_LN1_025
117,CRC10_LN1_025
118,CRC10_LN1_025
119,CRC10_PT4_734
120,CRC10_LN1_013
121,CRC10_PT4_738
122,CRC10_LN1_013
