,cell_ID
0,CRC10_LN3_066
1,CRC10_NC_206
2,CRC10_NC_204
3,CRC10_LN3_066
4,CRC10_NC_202
5,CRC10_NC_202
6,CRC10_LN3_066
7,CRC10_LN1_043
8,CRC10_LN1_014
9,CRC10_PT3_140
10,CRC10_NC_202
11,CRC10_NC_206
12,CRC10_LN1_033
13,CRC10_LN1_043
14,CRC10_LN1_021
15,CRC10_LN1_041
16,CRC10_LN1_030
17,CRC10_NC_201
18,CRC10_NC_202
19,CRC10_LN1_043
20,CRC10_LN1_041
21,CRC10_NC_201
22,CRC10_LN1_012
23,CRC10_LN1_021
24,CRC10_LN1_033
25,CRC10_LN1_030
26,CRC10_NC_205
27,CRC10_LN1_041
28,CRC10_LN1_014
29,CRC10_PT3_124
30,CRC10_PT1_191
31,CRC10_LN1_023
32,CRC10_PT1_149
33,CRC10_LN1_042
34,CRC10_LN1_023
35,CRC10_LN1_029
36,CRC10_LN1_029
37,CRC10_LN1_023
38,CRC10_LN1_018
39,CRC10_LN1_006
40,CRC10_LN1_029
41,CRC10_PT1_149
42,CRC10_LN1_011
43,CRC10_LN1_018
44,CRC10_LN1_007
45,CRC10_LN1_017
46,CRC10_LN1_008
47,CRC10_LN1_028
48,CRC10_LN1_029
49,CRC10_LN1_018
50,CRC10_LN1_017
51,CRC10_LN1_028
52,CRC10_LN1_005
53,CRC10_LN1_007
54,CRC10_LN1_011
55,CRC10_LN1_008
56,CRC10_LN1_047
57,CRC10_LN1_017
58,CRC10_LN1_006
59,CRC10_PT1_175
60,CRC10_LN1_047
61,CRC10_LN1_032
62,CRC10_LN1_008
63,CRC10_PT1_149
64,CRC10_LN1_018
65,CRC10_LN1_047
66,CRC10_LN1_023
67,CRC10_LN1_042
68,CRC10_PT1_149
69,CRC10_LN1_024
70,CRC10_LN1_042
71,CRC10_LN1_023
72,CRC10_LN1_024
73,CRC10_LN1_024
74,CRC10_LN1_047
75,CRC10_LN1_003
76,CRC10_LN1_029
77,CRC10_LN1_003
78,CRC10_LN1_023
79,CRC10_LN1_032
80,CRC10_LN1_028
81,CRC10_LN1_023
82,CRC10_LN1_006
83,CRC10_LN1_024
84,CRC10_LN1_011
85,CRC10_LN1_013
86,CRC10_PT4_738
87,CRC10_LN1_025
88,CRC10_LN1_013
89,CRC10_PT4_734
90,CRC10_PT4_738
91,CRC10_PT4_734
92,CRC10_PT4_738
93,CRC10_LN1_013
94,CRC10_PT4_738
95,CRC10_PT4_734
96,CRC10_LN1_025
97,CRC10_PT4_738
98,CRC10_PT4_738
99,CRC10_LN1_025
100,CRC10_PT4_738
101,CRC10_PT4_738
102,CRC10_PT4_738
103,CRC10_PT4_734
104,CRC10_LN1_013
105,CRC10_LN1_013
106,CRC10_LN1_013
107,CRC10_LN1_025
108,CRC10_PT4_738
109,CRC10_PT4_738
110,CRC10_PT4_734
111,CRC10_LN1_013
112,CRC10_PT4_734
113,CRC10_PT4_738
114,CRC10_PT4_738
115,CRC10_PT4_738
116,CRC10_PT4_734
117,CRC10_PT4_734
118,CRC10_LN1_025
119,CRC10_PT4_734
120,CRC10_LN1_013
121,CRC10_PT4_738
122,CRC10_PT4_738
