,cell_ID
0,CRC10_PT3_120
1,CRC10_PT3_122
2,CRC10_LN3_056
3,CRC10_PT3_133
4,CRC10_LN3_056
5,CRC10_PT3_118
6,CRC10_PT3_126
7,CRC10_PT1_191
8,CRC10_LN3_073
9,CRC10_LN1_004
10,CRC10_PT3_127
11,CRC10_PT3_126
12,CRC10_PT3_144
13,CRC10_PT3_122
14,CRC10_PT3_129
15,CRC10_LN1_044
16,CRC10_LN3_052
17,CRC10_PT3_122
18,CRC10_LN1_015
19,CRC10_PT3_122
20,CRC10_LN1_039
21,CRC10_PT1_156
22,CRC10_LN3_053
23,CRC10_LN1_037
24,CRC10_PT4_743
25,CRC10_PT3_122
26,CRC10_PT3_113
27,CRC10_PT3_130
28,CRC10_LN1_046
29,CRC10_PT3_126
30,CRC10_PT3_125
31,CRC10_LN3_073
32,CRC10_PT4_733
33,CRC10_PT3_120
34,CRC10_PT3_130
35,CRC10_LN3_056
36,CRC10_PT3_115
37,CRC10_PT1_191
38,CRC10_LN1_020
39,CRC10_PT3_118
40,CRC10_PT3_125
41,CRC10_LN1_004
42,CRC10_PT3_144
43,CRC10_PT3_122
44,CRC10_LN3_050
45,CRC10_LN1_020
46,CRC10_LN1_022
47,CRC10_LN3_058
48,CRC10_LN3_053
49,CRC10_LN3_064
50,CRC10_PT1_191
51,CRC10_LN1_020
52,CRC10_PT3_142
53,CRC10_PT3_132
54,CRC10_LN1_015
55,CRC10_LN3_080
56,CRC10_LN1_005
57,CRC10_LN1_023
58,CRC10_LN1_005
59,CRC10_LN1_003
60,CRC10_LN1_047
61,CRC10_LN1_028
62,CRC10_LN1_028
63,CRC10_LN1_032
64,CRC10_LN1_005
65,CRC10_LN1_007
66,CRC10_LN1_029
67,CRC10_LN1_011
68,CRC10_LN1_017
69,CRC10_LN1_024
70,CRC10_PT1_175
71,CRC10_LN1_023
72,CRC10_LN1_042
73,CRC10_LN1_005
74,CRC10_LN1_042
75,CRC10_LN1_032
76,CRC10_LN1_023
77,CRC10_LN1_008
78,CRC10_LN1_007
79,CRC10_LN1_003
80,CRC10_LN1_028
81,CRC10_PT1_175
82,CRC10_LN1_008
83,CRC10_PT1_149
84,CRC10_LN1_011
85,CRC10_LN1_023
86,CRC10_LN1_008
87,CRC10_LN1_023
88,CRC10_LN1_003
89,CRC10_LN1_005
90,CRC10_LN1_006
91,CRC10_LN1_042
92,CRC10_LN1_032
93,CRC10_LN1_042
94,CRC10_LN1_018
95,CRC10_PT1_149
96,CRC10_PT1_175
97,CRC10_LN1_047
98,CRC10_LN1_017
99,CRC10_LN1_006
100,CRC10_LN1_006
101,CRC10_LN1_047
102,CRC10_LN1_024
103,CRC10_LN1_028
104,CRC10_PT1_175
105,CRC10_LN1_003
106,CRC10_LN1_006
107,CRC10_PT1_175
108,CRC10_LN1_008
109,CRC10_LN1_028
110,CRC10_PT1_175
111,CRC10_LN1_047
112,CRC10_LN1_029
113,CRC10_LN1_018
114,CRC10_PT4_734
115,CRC10_LN1_013
116,CRC10_PT4_734
117,CRC10_LN1_025
118,CRC10_PT4_734
119,CRC10_LN1_013
120,CRC10_PT4_738
121,CRC10_PT4_734
122,CRC10_LN1_025
