,cell_ID
0,CRC10_NC_201
1,CRC10_LN1_021
2,CRC10_LN3_066
3,CRC10_LN1_010
4,CRC10_NC_201
5,CRC10_NC_202
6,CRC10_LN3_070
7,CRC10_NC_201
8,CRC10_LN1_041
9,CRC10_LN1_010
10,CRC10_NC_203
11,CRC10_LN1_043
12,CRC10_NC_205
13,CRC10_PT3_140
14,CRC10_LN1_014
15,CRC10_LN1_014
16,CRC10_LN1_012
17,CRC10_LN1_033
18,CRC10_LN3_066
19,CRC10_NC_205
20,CRC10_LN1_012
21,CRC10_NC_201
22,CRC10_LN1_043
23,CRC10_NC_202
24,CRC10_LN1_012
25,CRC10_NC_206
26,CRC10_PT3_124
27,CRC10_LN1_033
28,CRC10_PT3_140
29,CRC10_NC_205
30,CRC10_LN1_010
31,CRC10_LN1_010
32,CRC10_LN3_070
33,CRC10_LN3_058
34,CRC10_LN1_019
35,CRC10_PT3_122
36,CRC10_PT3_142
37,CRC10_LN1_004
38,CRC10_LN3_055
39,CRC10_LN3_053
40,CRC10_PT3_144
41,CRC10_PT2_235
42,CRC10_LN1_038
43,CRC10_LN3_055
44,CRC10_PT1_160
45,CRC10_LN3_054
46,CRC10_PT3_108
47,CRC10_PT1_189
48,CRC10_LN1_048
49,CRC10_LN3_060
50,CRC10_PT4_745
51,CRC10_LN3_056
52,CRC10_PT3_135
53,CRC10_LN1_016
54,CRC10_PT3_130
55,CRC10_PT3_127
56,CRC10_LN1_015
57,CRC10_PT3_117
58,CRC10_PT3_138
59,CRC10_LN3_063
60,CRC10_LN3_058
61,CRC10_PT3_129
62,CRC10_LN1_031
63,CRC10_PT3_107
64,CRC10_LN3_073
65,CRC10_PT4_740
66,CRC10_PT3_112
67,CRC10_PT1_156
68,CRC10_LN3_054
69,CRC10_PT3_113
70,CRC10_LN3_055
71,CRC10_PT4_739
72,CRC10_LN3_062
73,CRC10_PT3_120
74,CRC10_LN1_004
75,CRC10_PT3_132
76,CRC10_LN3_052
77,CRC10_PT3_130
78,CRC10_PT1_156
79,CRC10_PT3_122
80,CRC10_PT3_122
81,CRC10_PT3_141
82,CRC10_PT1_156
83,CRC10_LN1_028
84,CRC10_LN1_007
85,CRC10_LN1_023
86,CRC10_LN1_003
87,CRC10_LN1_028
88,CRC10_LN1_029
89,CRC10_LN1_024
90,CRC10_LN1_028
91,CRC10_PT4_734
92,CRC10_LN1_013
93,CRC10_LN1_025
94,CRC10_PT4_738
95,CRC10_LN1_013
96,CRC10_LN1_013
97,CRC10_LN1_013
98,CRC10_LN1_025
99,CRC10_LN1_025
100,CRC10_PT4_738
101,CRC10_PT4_734
102,CRC10_PT4_738
103,CRC10_LN1_025
104,CRC10_LN1_025
105,CRC10_PT4_734
106,CRC10_LN1_025
107,CRC10_PT4_738
108,CRC10_PT4_734
109,CRC10_LN1_013
110,CRC10_LN1_013
111,CRC10_LN1_013
112,CRC10_LN1_025
113,CRC10_PT4_738
114,CRC10_PT4_734
115,CRC10_LN1_013
116,CRC10_PT4_734
117,CRC10_LN1_025
118,CRC10_PT4_734
119,CRC10_PT4_734
120,CRC10_PT4_734
121,CRC10_PT4_734
122,CRC10_PT4_738
