,cell_ID
0,CRC11_PT1_464
1,CRC11_NC_420
2,CRC11_LN1_385
3,CRC11_NC_420
4,CRC11_PT4_707
5,CRC11_PT1_449
6,CRC11_PT2_494
7,CRC11_PT2_475
8,CRC11_PT1_464
9,CRC11_LN1_362
10,CRC11_NC_422
11,CRC11_NC_406
12,CRC11_PT2_475
13,CRC11_PT4_748
14,CRC11_NC_408
15,CRC11_NC_416
16,CRC11_NC_420
17,CRC11_LN1_385
18,CRC11_PT2_506
19,CRC11_NC_407
20,CRC11_PT2_525
21,CRC11_NC_417
22,CRC11_PT2_528
23,CRC11_NC_405
24,CRC11_NC_414
25,CRC11_PT4_707
26,CRC11_NC_409
27,CRC11_PT2_494
28,CRC11_NC_409
29,CRC11_PT2_475
30,CRC11_NC_420
31,CRC11_PT4_707
32,CRC11_NC_391
33,CRC11_PT2_506
34,CRC11_LN1_362
35,CRC11_NC_406
36,CRC11_NC_414
37,CRC11_NC_391
38,CRC11_NC_393
39,CRC11_NC_422
40,CRC11_NC_417
41,CRC11_PT2_481
42,CRC11_PT4_707
43,CRC11_NC_391
44,CRC11_NC_404
45,CRC11_LN1_362
46,CRC11_LN1_385
47,CRC11_PT2_504
48,CRC11_PT1_449
49,CRC11_NC_409
50,CRC11_NC_396
51,CRC11_NC_413
52,CRC11_PT2_528
53,CRC11_NC_389
54,CRC11_PT2_475
55,CRC11_PT2_504
56,CRC11_NC_417
57,CRC11_PT4_723
58,CRC11_PT4_748
59,CRC11_NC_417
60,CRC11_NC_415
61,CRC11_PT2_486
62,CRC11_PT2_504
63,CRC11_NC_414
64,CRC11_PT2_508
65,CRC11_PT4_748
66,CRC11_NC_412
67,CRC11_NC_407
68,CRC11_PT2_475
69,CRC11_NC_396
70,CRC11_PT1_449
71,CRC11_PT2_486
72,CRC11_NC_416
73,CRC11_PT2_508
74,CRC11_PT1_449
75,CRC11_LN1_362
76,CRC11_LN1_385
77,CRC11_PT2_528
78,CRC11_NC_421
79,CRC11_PT2_494
80,CRC11_NC_420
81,CRC11_NC_416
82,CRC11_NC_419
83,CRC11_PT2_486
84,CRC11_NC_414
85,CRC11_NC_419
86,CRC11_NC_417
87,CRC11_NC_421
88,CRC11_PT2_481
89,CRC11_NC_408
90,CRC11_NC_413
91,CRC11_NC_407
92,CRC11_NC_420
93,CRC11_PT4_723
94,CRC11_NC_389
95,CRC11_PT2_528
96,CRC11_NC_408
97,CRC11_NC_419
98,CRC11_PT4_723
99,CRC11_NC_419
100,CRC11_NC_416
101,CRC11_NC_406
102,CRC11_NC_420
103,CRC11_PT2_475
104,CRC11_PT2_506
105,CRC11_LN1_385
106,CRC11_NC_395
107,CRC11_PT2_494
108,CRC11_NC_422
109,CRC11_NC_422
110,CRC11_PT2_528
111,CRC11_PT4_707
112,CRC11_NC_415
113,CRC11_NC_396
114,CRC11_PT4_748
115,CRC11_LN1_362
116,CRC11_PT2_494
117,CRC11_PT2_506
118,CRC11_NC_420
119,CRC11_PT2_504
120,CRC11_NC_414
121,CRC11_NC_421
122,CRC11_PT2_508
123,CRC11_PT2_504
124,CRC11_PT4_707
125,CRC11_NC_416
126,CRC11_LN1_363
127,CRC11_LN1_365
128,CRC11_LN1_326
129,CRC11_LN1_374
130,CRC11_LN1_326
131,CRC11_LN1_360
132,CRC11_LN1_368
133,CRC11_LN1_348
134,CRC11_LN1_339
135,CRC11_LN1_301
136,CRC11_LN1_369
137,CRC11_LN1_368
138,CRC11_LN1_383
139,CRC11_LN1_365
140,CRC11_LN1_371
141,CRC11_LN1_315
142,CRC11_LN1_321
143,CRC11_PT4_742
144,CRC11_LN1_365
145,CRC11_LN1_302
146,CRC11_LN1_365
147,CRC11_LN1_314
148,CRC11_LN1_344
149,CRC11_LN1_323
150,CRC11_LN1_311
151,CRC11_PT2_480
152,CRC11_LN1_365
153,CRC11_LN1_357
154,CRC11_LN1_372
155,CRC11_LN1_316
156,CRC11_LN1_368
157,CRC11_LN1_367
158,CRC11_LN1_339
159,CRC11_LN1_388
160,CRC11_LN1_363
161,CRC11_LN1_372
162,CRC11_LN1_326
163,CRC11_LN1_358
164,CRC11_LN1_348
165,CRC11_LN1_306
166,CRC11_LN1_360
167,CRC11_LN1_367
168,CRC11_LN1_301
169,CRC11_LN1_383
170,CRC11_LN1_365
171,CRC11_LN1_319
172,CRC11_LN1_306
173,CRC11_LN1_307
174,CRC11_LN1_328
175,CRC11_LN1_323
176,CRC11_LN1_335
177,CRC11_LN1_348
178,CRC11_LN1_306
179,CRC11_LN1_381
180,CRC11_LN1_373
181,CRC11_LN1_302
182,CRC11_LN1_340
183,CRC11_LN1_388
184,CRC11_LN1_380
185,CRC11_LN1_318
186,CRC11_LN1_354
187,CRC11_LN1_375
188,CRC11_LN1_334
189,CRC11_LN1_358
190,CRC11_LN1_370
191,CRC11_LN1_323
192,CRC11_LN1_349
193,CRC11_LN1_350
194,CRC11_LN1_358
