,cell_ID
0,CRC11_PT1_437
1,CRC11_PT3_785
2,CRC11_PT4_720
3,CRC11_PT4_701
4,CRC11_PT4_728
5,CRC11_PT4_732
6,CRC11_PT3_792
7,CRC11_PT4_728
8,CRC11_PT3_793
9,CRC11_PT3_769
10,CRC11_PT1_456
11,CRC11_PT1_427
12,CRC11_PT3_788
13,CRC11_PT3_790
14,CRC11_PT3_762
15,CRC11_PT1_457
16,CRC11_PT4_734
17,CRC11_PT1_467
18,CRC11_PT4_731
19,CRC11_PT4_733
20,CRC11_PT3_776
21,CRC11_PT1_467
22,CRC11_PT1_434
23,CRC11_PT1_428
24,CRC11_PT3_789
25,CRC11_PT4_701
26,CRC11_PT4_711
27,CRC11_PT1_465
28,CRC11_PT3_774
29,CRC11_PT1_431
30,CRC11_PT1_457
31,CRC11_PT1_442
32,CRC11_PT4_706
33,CRC11_PT4_703
34,CRC11_PT4_739
35,CRC11_PT1_540
36,CRC11_PT3_779
37,CRC11_PT4_722
38,CRC11_PT3_754
39,CRC11_PT1_430
40,CRC11_PT4_722
41,CRC11_PT3_769
42,CRC11_PT3_793
43,CRC11_PT3_774
44,CRC11_PT3_774
45,CRC11_PT3_770
46,CRC11_PT1_447
47,CRC11_PT4_702
48,CRC11_PT1_459
49,CRC11_PT1_540
50,CRC11_PT3_762
51,CRC11_PT1_431
52,CRC11_PT3_755
53,CRC11_PT1_457
54,CRC11_PT3_791
55,CRC11_PT1_534
56,CRC11_PT3_779
57,CRC11_PT3_780
58,CRC11_PT4_728
59,CRC11_PT4_708
60,CRC11_PT3_770
61,CRC11_PT1_437
62,CRC11_PT3_775
63,CRC11_PT4_702
64,CRC11_PT1_438
65,CRC11_PT1_427
66,CRC11_PT3_795
67,CRC11_PT1_469
68,CRC11_PT1_452
69,CRC11_PT1_536
70,CRC11_PT4_727
71,CRC11_PT1_455
72,CRC11_PT3_753
73,CRC11_PT1_537
74,CRC11_PT3_775
75,CRC11_PT1_433
76,CRC11_PT1_470
77,CRC11_PT3_788
78,CRC11_PT3_761
79,CRC11_PT1_467
80,CRC11_PT3_789
81,CRC11_PT4_739
82,CRC11_PT3_776
83,CRC11_PT1_467
84,CRC11_PT1_442
85,CRC11_PT3_779
86,CRC11_PT3_751
87,CRC11_PT1_451
88,CRC11_PT3_780
89,CRC11_PT1_427
90,CRC11_PT1_435
91,CRC11_PT3_753
92,CRC11_PT4_722
93,CRC11_PT1_537
94,CRC11_PT1_534
95,CRC11_PT3_790
96,CRC11_PT3_785
97,CRC11_PT3_773
98,CRC11_PT3_770
99,CRC11_PT3_795
100,CRC11_PT3_774
101,CRC11_PT1_456
102,CRC11_PT1_451
103,CRC11_PT3_789
104,CRC11_PT4_728
105,CRC11_PT3_776
106,CRC11_PT1_460
107,CRC11_PT4_737
108,CRC11_PT1_441
109,CRC11_PT1_452
110,CRC11_PT1_429
111,CRC11_PT1_467
112,CRC11_PT1_470
113,CRC11_PT4_727
114,CRC11_PT1_455
115,CRC11_PT3_767
116,CRC11_PT3_791
117,CRC11_PT3_786
118,CRC11_PT3_764
119,CRC11_PT1_450
120,CRC11_PT4_724
121,CRC11_PT3_795
122,CRC11_PT4_734
123,CRC11_PT3_780
124,CRC11_PT1_459
125,CRC11_PT3_755
126,CRC11_PT3_779
127,CRC11_PT4_734
128,CRC11_PT1_468
129,CRC11_NC_406
130,CRC11_NC_405
131,CRC11_PT2_506
132,CRC11_NC_418
133,CRC11_PT4_748
134,CRC11_NC_413
135,CRC11_PT4_748
136,CRC11_NC_414
137,CRC11_NC_423
138,CRC11_LN1_385
139,CRC11_NC_407
140,CRC11_NC_409
141,CRC11_PT1_445
142,CRC11_PT2_494
143,CRC11_NC_391
144,CRC11_PT2_494
145,CRC11_NC_404
146,CRC11_NC_389
147,CRC11_NC_408
148,CRC11_NC_418
149,CRC11_PT1_449
150,CRC11_PT2_485
151,CRC11_NC_389
152,CRC11_NC_393
153,CRC11_LN1_313
154,CRC11_LN1_382
155,CRC11_PT4_710
156,CRC11_PT2_479
157,CRC11_PT2_480
158,CRC11_LN1_371
159,CRC11_LN1_329
160,CRC11_LN1_302
161,CRC11_LN1_386
162,CRC11_LN1_388
163,CRC11_LN1_366
164,CRC11_LN1_330
165,CRC11_LN1_339
166,CRC11_LN1_377
167,CRC11_LN1_339
168,CRC11_LN1_310
169,CRC11_LN1_303
170,CRC11_LN1_387
171,CRC11_PT4_710
172,CRC11_LN1_336
173,CRC11_LN1_375
174,CRC11_LN1_307
175,CRC11_LN1_330
176,CRC11_LN1_318
177,CRC11_PT4_742
178,CRC11_LN1_351
179,CRC11_LN1_378
180,CRC11_LN1_357
181,CRC11_LN1_306
182,CRC11_LN1_371
183,CRC11_PT2_480
184,CRC11_LN1_375
185,CRC11_LN1_375
186,CRC11_LN1_372
187,CRC11_LN1_323
188,CRC11_PT4_715
189,CRC11_LN1_333
190,CRC11_LN1_351
191,CRC11_LN1_366
192,CRC11_LN1_307
193,CRC11_LN1_358
194,CRC11_LN1_330
195,CRC11_PT1_461
196,CRC11_LN1_348
197,CRC11_LN1_378
198,CRC11_LN1_379
199,CRC11_LN1_372
200,CRC11_LN1_313
201,CRC11_LN1_376
202,CRC11_PT4_715
203,CRC11_LN1_314
204,CRC11_LN1_302
205,CRC11_PT2_495
206,CRC11_LN1_342
207,CRC11_LN1_326
208,CRC11_LN1_349
209,CRC11_LN1_328
210,CRC11_LN1_356
211,CRC11_LN1_350
212,CRC11_LN1_376
213,CRC11_LN1_309
214,CRC11_LN1_343
215,CRC11_LN1_386
216,CRC11_LN1_365
217,CRC11_LN1_339
218,CRC11_LN1_387
219,CRC11_LN1_377
220,CRC11_LN1_339
221,CRC11_LN1_318
222,CRC11_LN1_378
223,CRC11_LN1_355
224,CRC11_LN1_325
225,CRC11_LN1_379
226,CRC11_LN1_302
227,CRC11_LN1_311
228,CRC11_LN1_356
229,CRC11_LN1_350
230,CRC11_LN1_348
231,CRC11_LN1_388
232,CRC11_LN1_382
233,CRC11_LN1_374
234,CRC11_LN1_372
235,CRC11_PT2_495
236,CRC11_LN1_375
237,CRC11_LN1_329
238,CRC11_LN1_325
239,CRC11_LN1_387
