,cell_ID
0,CRC11_PT3_751
1,CRC11_PT3_776
2,CRC11_PT1_456
3,CRC11_PT4_747
4,CRC11_PT3_775
5,CRC11_PT3_796
6,CRC11_PT1_453
7,CRC11_PT4_725
8,CRC11_PT4_712
9,CRC11_PT3_762
10,CRC11_PT1_441
11,CRC11_NC_391
12,CRC11_NC_423
13,CRC11_NC_390
14,CRC11_NC_417
15,CRC11_NC_421
16,CRC11_PT3_781
17,CRC11_PT1_464
18,CRC11_NC_412
19,CRC11_NC_421
20,CRC11_NC_404
21,CRC11_NC_423
22,CRC11_PT4_748
23,CRC11_PT1_445
24,CRC11_NC_404
25,CRC11_PT3_781
26,CRC11_PT2_528
27,CRC11_NC_391
28,CRC11_NC_396
29,CRC11_LN1_362
30,CRC11_NC_407
31,CRC11_NC_395
32,CRC11_NC_417
33,CRC11_NC_393
34,CRC11_NC_422
35,CRC11_LN1_362
36,CRC11_PT2_504
37,CRC11_NC_405
38,CRC11_NC_412
39,CRC11_PT2_528
40,CRC11_NC_391
41,CRC11_NC_405
42,CRC11_NC_421
43,CRC11_PT2_506
44,CRC11_NC_390
45,CRC11_NC_404
46,CRC11_NC_417
47,CRC11_LN1_385
48,CRC11_LN1_362
49,CRC11_NC_414
50,CRC11_PT2_485
51,CRC11_PT2_475
52,CRC11_PT1_464
53,CRC11_NC_396
54,CRC11_NC_421
55,CRC11_NC_406
56,CRC11_PT4_723
57,CRC11_PT2_506
58,CRC11_LN1_362
59,CRC11_NC_396
60,CRC11_NC_421
61,CRC11_PT1_464
62,CRC11_PT2_486
63,CRC11_NC_419
64,CRC11_PT2_508
65,CRC11_PT2_506
66,CRC11_PT2_494
67,CRC11_NC_390
68,CRC11_PT1_449
69,CRC11_PT2_494
70,CRC11_NC_417
71,CRC11_PT1_449
72,CRC11_NC_391
73,CRC11_NC_417
74,CRC11_PT2_494
75,CRC11_PT2_481
76,CRC11_PT2_525
77,CRC11_NC_405
78,CRC11_PT2_475
79,CRC11_NC_415
80,CRC11_PT2_485
81,CRC11_NC_389
82,CRC11_NC_417
83,CRC11_NC_416
84,CRC11_NC_419
85,CRC11_NC_390
86,CRC11_NC_407
87,CRC11_NC_414
88,CRC11_NC_408
89,CRC11_PT2_475
90,CRC11_PT4_723
91,CRC11_NC_405
92,CRC11_NC_408
93,CRC11_NC_390
94,CRC11_NC_412
95,CRC11_NC_418
96,CRC11_NC_413
97,CRC11_PT2_506
98,CRC11_NC_391
99,CRC11_NC_404
100,CRC11_PT1_445
101,CRC11_NC_421
102,CRC11_NC_409
103,CRC11_PT3_781
104,CRC11_NC_390
105,CRC11_PT2_475
106,CRC11_NC_408
107,CRC11_NC_408
108,CRC11_NC_413
109,CRC11_PT2_475
110,CRC11_NC_404
111,CRC11_PT2_528
112,CRC11_NC_395
113,CRC11_NC_419
114,CRC11_PT1_449
115,CRC11_NC_396
116,CRC11_NC_415
117,CRC11_PT4_748
118,CRC11_NC_393
119,CRC11_PT2_508
120,CRC11_PT4_723
121,CRC11_PT4_723
122,CRC11_PT2_475
123,CRC11_PT1_445
124,CRC11_LN1_362
125,CRC11_NC_420
126,CRC11_PT2_504
127,CRC11_NC_408
128,CRC11_NC_395
129,CRC11_PT4_707
130,CRC11_PT2_504
131,CRC11_PT4_748
132,CRC11_PT2_475
133,CRC11_PT2_528
134,CRC11_PT4_748
135,CRC11_NC_415
136,CRC11_NC_393
137,CRC11_NC_413
138,CRC11_NC_408
139,CRC11_PT4_723
140,CRC11_PT4_707
141,CRC11_PT1_464
142,CRC11_PT2_525
143,CRC11_NC_405
144,CRC11_NC_421
145,CRC11_NC_419
146,CRC11_NC_391
147,CRC11_PT1_449
148,CRC11_NC_408
149,CRC11_PT4_723
150,CRC11_NC_407
151,CRC11_NC_395
152,CRC11_PT2_494
153,CRC11_NC_419
154,CRC11_NC_419
155,CRC11_PT2_481
156,CRC11_PT1_464
157,CRC11_NC_408
158,CRC11_NC_408
159,CRC11_PT2_508
160,CRC11_NC_396
161,CRC11_NC_419
162,CRC11_PT4_723
163,CRC11_PT2_528
164,CRC11_NC_413
165,CRC11_NC_416
166,CRC11_PT1_464
167,CRC11_NC_414
168,CRC11_NC_393
169,CRC11_PT2_506
170,CRC11_LN1_355
171,CRC11_LN1_377
172,CRC11_LN1_329
173,CRC11_LN1_376
174,CRC11_PT3_787
175,CRC11_LN1_327
176,CRC11_LN1_366
177,CRC11_LN1_317
178,CRC11_LN1_327
179,CRC11_LN1_381
180,CRC11_LN1_350
181,CRC11_LN1_310
182,CRC11_LN1_347
183,CRC11_LN1_377
184,CRC11_LN1_356
185,CRC11_LN1_309
186,CRC11_LN1_352
187,CRC11_LN1_301
188,CRC11_LN1_386
189,CRC11_LN1_364
190,CRC11_LN1_308
191,CRC11_LN1_323
192,CRC11_LN1_369
193,CRC11_LN1_352
194,CRC11_LN1_372
195,CRC11_LN1_378
196,CRC11_LN1_365
197,CRC11_LN1_328
198,CRC11_LN1_364
199,CRC11_LN1_361
200,CRC11_LN1_370
201,CRC11_LN1_373
202,CRC11_LN1_340
203,CRC11_LN1_365
204,CRC11_LN1_382
205,CRC11_PT1_461
206,CRC11_LN1_345
207,CRC11_LN1_306
208,CRC11_LN1_311
209,CRC11_LN1_376
210,CRC11_LN1_381
211,CRC11_PT3_787
212,CRC11_LN1_356
213,CRC11_LN1_302
214,CRC11_LN1_373
215,CRC11_LN1_319
216,CRC11_LN1_336
217,CRC11_LN1_352
218,CRC11_LN1_380
219,CRC11_LN1_327
220,CRC11_LN1_313
221,CRC11_LN1_342
222,CRC11_LN1_373
223,CRC11_LN1_370
224,CRC11_LN1_309
225,CRC11_LN1_327
226,CRC11_LN1_325
227,CRC11_LN1_342
228,CRC11_LN1_376
229,CRC11_LN1_323
230,CRC11_LN1_332
231,CRC11_LN1_306
232,CRC11_LN1_323
233,CRC11_LN1_339
234,CRC11_LN1_335
235,CRC11_LN1_366
236,CRC11_LN1_382
237,CRC11_PT2_488
238,CRC11_LN1_336
239,CRC11_LN1_303
240,CRC11_PT3_787
241,CRC11_LN1_358
242,CRC11_LN1_321
243,CRC11_LN1_325
244,CRC11_LN1_376
245,CRC11_LN1_386
246,CRC11_LN1_367
247,CRC11_LN1_355
248,CRC11_LN1_319
