,cell_ID
0,CRC10_PT3_109
1,CRC10_PT3_135
2,CRC10_LN3_057
3,CRC10_PT3_133
4,CRC10_PT4_740
5,CRC10_LN3_055
6,CRC10_PT3_121
7,CRC10_LN1_041
8,CRC10_PT3_140
9,CRC10_LN3_066
10,CRC10_LN1_033
11,CRC10_LN1_033
12,CRC10_LN3_070
13,CRC10_LN3_070
14,CRC10_PT3_140
15,CRC10_LN3_070
16,CRC10_PT3_124
17,CRC10_PT3_140
18,CRC10_PT3_124
19,CRC10_LN3_070
20,CRC10_LN3_066
21,CRC10_LN1_041
22,CRC10_LN1_012
23,CRC10_LN3_070
24,CRC10_LN1_012
25,CRC10_LN3_070
26,CRC10_LN3_066
27,CRC10_LN1_033
28,CRC10_LN1_043
29,CRC10_PT3_124
30,CRC10_PT3_124
31,CRC10_LN3_070
32,CRC10_LN1_043
33,CRC10_LN1_012
34,CRC10_LN1_012
35,CRC10_LN1_030
36,CRC10_PT3_124
37,CRC10_PT3_140
38,CRC10_LN3_066
39,CRC10_LN1_041
40,CRC10_PT3_140
41,CRC10_LN3_070
42,CRC10_LN1_033
43,CRC10_LN1_033
44,CRC10_PT3_124
45,CRC10_LN1_033
46,CRC10_LN1_012
47,CRC10_LN1_014
48,CRC10_LN1_012
49,CRC10_LN1_012
50,CRC10_LN3_066
51,CRC10_LN3_070
52,CRC10_LN3_070
53,CRC10_PT3_140
54,CRC10_LN1_033
55,CRC10_LN1_012
56,CRC10_LN3_070
57,CRC10_LN3_070
58,CRC10_LN1_042
59,CRC10_LN1_008
60,CRC10_LN1_007
61,CRC10_LN1_017
62,CRC10_LN1_032
63,CRC10_LN1_018
64,CRC10_LN1_032
65,CRC10_LN1_023
66,CRC10_LN1_018
67,CRC10_LN1_017
68,CRC10_LN1_011
69,CRC10_LN1_008
70,CRC10_LN1_047
71,CRC10_LN1_017
72,CRC10_LN1_028
73,CRC10_LN1_003
74,CRC10_LN1_024
75,CRC10_LN1_011
76,CRC10_LN1_028
77,CRC10_LN1_010
78,CRC10_NC_205
79,CRC10_NC_202
80,CRC10_NC_204
81,CRC10_NC_204
82,CRC10_NC_205
83,CRC10_NC_202
84,CRC10_NC_201
85,CRC10_NC_202
86,CRC10_NC_203
87,CRC10_NC_203
88,CRC10_NC_201
89,CRC10_NC_205
90,CRC10_NC_201
91,CRC10_NC_205
92,CRC10_NC_201
93,CRC10_NC_204
94,CRC10_NC_203
95,CRC10_NC_204
96,CRC10_NC_205
97,CRC10_NC_205
98,CRC10_NC_206
99,CRC10_NC_201
100,CRC10_NC_201
101,CRC10_NC_206
102,CRC10_NC_201
103,CRC10_NC_204
104,CRC10_NC_206
105,CRC10_NC_201
106,CRC10_NC_203
107,CRC10_NC_201
108,CRC10_NC_202
109,CRC10_NC_205
110,CRC10_NC_202
111,CRC10_NC_204
112,CRC10_NC_204
113,CRC10_NC_201
114,CRC10_NC_204
115,CRC10_NC_201
116,CRC10_NC_202
117,CRC10_NC_201
118,CRC10_NC_201
119,CRC10_NC_206
120,CRC10_NC_205
121,CRC10_NC_205
122,CRC10_NC_205
