,cell_ID
0,CRC10_PT1_150
1,CRC10_LN1_038
2,CRC10_PT3_139
3,CRC10_LN1_031
4,CRC10_PT3_143
5,CRC10_LN1_020
6,CRC10_PT4_733
7,CRC10_PT3_129
8,CRC10_LN1_048
9,CRC10_LN1_013
10,CRC10_PT3_144
11,CRC10_PT3_138
12,CRC10_LN1_022
13,CRC10_LN3_057
14,CRC10_PT3_112
15,CRC10_LN3_052
16,CRC10_LN3_050
17,CRC10_PT4_743
18,CRC10_LN1_037
19,CRC10_LN3_060
20,CRC10_LN3_061
21,CRC10_LN1_044
22,CRC10_PT3_112
23,CRC10_PT3_135
24,CRC10_PT4_747
25,CRC10_PT4_747
26,CRC10_PT4_746
27,CRC10_LN1_039
28,CRC10_LN1_031
29,CRC10_LN1_025
30,CRC10_PT3_128
31,CRC10_PT3_126
32,CRC10_LN1_043
33,CRC10_PT3_124
34,CRC10_PT3_140
35,CRC10_LN1_043
36,CRC10_LN1_012
37,CRC10_LN1_012
38,CRC10_LN1_014
39,CRC10_LN3_070
40,CRC10_LN3_066
41,CRC10_PT3_140
42,CRC10_LN1_030
43,CRC10_LN1_041
44,CRC10_LN1_043
45,CRC10_LN1_030
46,CRC10_LN1_041
47,CRC10_LN1_030
48,CRC10_LN1_041
49,CRC10_LN3_070
50,CRC10_LN3_070
51,CRC10_PT3_140
52,CRC10_LN1_014
53,CRC10_LN3_070
54,CRC10_LN1_012
55,CRC10_LN3_066
56,CRC10_PT3_140
57,CRC10_PT3_140
58,CRC10_LN3_070
59,CRC10_LN3_066
60,CRC10_PT3_140
61,CRC10_LN1_014
62,CRC10_LN1_012
63,CRC10_LN1_014
64,CRC10_PT3_124
65,CRC10_PT3_124
66,CRC10_LN1_033
67,CRC10_PT3_140
68,CRC10_PT3_124
69,CRC10_LN3_070
70,CRC10_LN1_033
71,CRC10_LN3_066
72,CRC10_LN1_043
73,CRC10_LN1_014
74,CRC10_PT3_140
75,CRC10_LN1_033
76,CRC10_LN1_041
77,CRC10_PT3_124
78,CRC10_LN1_014
79,CRC10_LN1_041
80,CRC10_LN1_012
81,CRC10_LN1_033
82,CRC10_PT3_140
83,CRC10_LN1_030
84,CRC10_LN1_012
85,CRC10_LN1_041
86,CRC10_PT3_140
87,CRC10_LN1_030
88,CRC10_LN3_070
89,CRC10_LN3_070
90,CRC10_PT3_140
91,CRC10_PT3_124
92,CRC10_LN3_066
93,CRC10_PT3_140
94,CRC10_LN1_033
95,CRC10_LN3_070
96,CRC10_LN3_070
97,CRC10_LN1_041
98,CRC10_LN1_043
99,CRC10_PT3_140
100,CRC10_LN1_033
101,CRC10_LN3_066
102,CRC10_PT3_124
103,CRC10_LN1_012
104,CRC10_LN1_030
105,CRC10_LN3_070
106,CRC10_NC_206
107,CRC10_NC_204
108,CRC10_NC_205
109,CRC10_NC_201
110,CRC10_NC_202
111,CRC10_NC_204
112,CRC10_NC_206
113,CRC10_NC_201
114,CRC10_NC_201
115,CRC10_NC_202
116,CRC10_NC_205
117,CRC10_NC_206
118,CRC10_NC_205
119,CRC10_NC_202
120,CRC10_NC_203
121,CRC10_NC_205
122,CRC10_NC_206
