,cell_ID
0,CRC10_LN1_043
1,CRC10_LN3_066
2,CRC10_PT3_124
3,CRC10_LN3_066
4,CRC10_LN1_014
5,CRC10_LN3_066
6,CRC10_LN1_041
7,CRC10_PT3_124
8,CRC10_LN1_014
9,CRC10_PT3_124
10,CRC10_LN1_043
11,CRC10_LN1_014
12,CRC10_LN1_012
13,CRC10_PT3_124
14,CRC10_PT3_124
15,CRC10_PT3_124
16,CRC10_LN1_030
17,CRC10_LN3_066
18,CRC10_PT3_124
19,CRC10_LN1_014
20,CRC10_PT3_124
21,CRC10_LN1_033
22,CRC10_LN1_043
23,CRC10_LN1_033
24,CRC10_LN3_066
25,CRC10_LN3_070
26,CRC10_PT3_140
27,CRC10_LN1_012
28,CRC10_PT3_124
29,CRC10_LN1_014
30,CRC10_PT3_124
31,CRC10_LN1_014
32,CRC10_LN3_066
33,CRC10_LN3_066
34,CRC10_LN1_030
35,CRC10_PT3_124
36,CRC10_LN1_041
37,CRC10_LN1_043
38,CRC10_LN1_033
39,CRC10_LN1_041
40,CRC10_LN1_012
41,CRC10_PT3_124
42,CRC10_LN1_012
43,CRC10_LN1_041
44,CRC10_LN1_043
45,CRC10_LN1_041
46,CRC10_PT3_124
47,CRC10_LN1_033
48,CRC10_PT3_124
49,CRC10_LN1_041
50,CRC10_PT3_124
51,CRC10_LN1_012
52,CRC10_LN1_014
53,CRC10_LN1_030
54,CRC10_LN1_033
55,CRC10_LN3_070
56,CRC10_LN1_005
57,CRC10_LN1_018
58,CRC10_PT1_149
59,CRC10_LN1_005
60,CRC10_LN1_003
61,CRC10_LN1_032
62,CRC10_LN1_023
63,CRC10_LN1_023
64,CRC10_LN1_028
65,CRC10_PT1_175
66,CRC10_LN1_005
67,CRC10_LN1_007
68,CRC10_LN1_024
69,CRC10_LN1_010
70,CRC10_LN1_011
71,CRC10_LN1_021
72,CRC10_LN1_047
73,CRC10_PT1_149
74,CRC10_LN1_018
75,CRC10_LN1_029
76,CRC10_LN1_005
77,CRC10_LN1_029
78,CRC10_LN1_028
79,CRC10_PT1_175
80,CRC10_LN1_018
81,CRC10_LN1_008
82,CRC10_LN1_007
83,CRC10_LN1_003
84,CRC10_LN1_023
85,CRC10_LN1_047
86,CRC10_LN1_008
87,CRC10_LN1_042
88,CRC10_LN1_010
89,CRC10_LN1_018
90,CRC10_LN1_008
91,CRC10_LN1_018
92,CRC10_LN1_003
93,CRC10_LN1_005
94,CRC10_LN1_006
95,CRC10_LN1_029
96,CRC10_LN1_028
97,CRC10_LN1_029
98,CRC10_LN1_017
99,CRC10_PT1_175
100,CRC10_LN1_042
101,CRC10_LN1_047
102,CRC10_LN1_032
103,CRC10_LN1_011
104,CRC10_LN1_006
105,CRC10_PT1_175
106,CRC10_LN1_006
107,CRC10_LN1_032
108,CRC10_LN1_021
109,CRC10_LN1_023
110,CRC10_PT1_175
111,CRC10_PT1_149
112,CRC10_LN1_047
113,CRC10_PT1_149
114,CRC10_NC_205
115,CRC10_NC_206
116,CRC10_NC_201
117,CRC10_NC_204
118,CRC10_NC_206
119,CRC10_NC_202
120,CRC10_NC_205
121,CRC10_NC_204
122,CRC10_NC_201
