,cell_ID
0,CRC10_PT3_106
1,CRC10_PT3_109
2,CRC10_PT3_129
3,CRC10_PT3_133
4,CRC10_PT3_133
5,CRC10_LN1_031
6,CRC10_PT4_740
7,CRC10_LN3_053
8,CRC10_LN3_080
9,CRC10_PT4_747
10,CRC10_PT3_137
11,CRC10_LN1_038
12,CRC10_PT3_122
13,CRC10_PT3_130
14,CRC10_PT1_156
15,CRC10_PT4_747
16,CRC10_PT3_108
17,CRC10_PT4_738
18,CRC10_PT1_150
19,CRC10_LN3_057
20,CRC10_PT3_145
21,CRC10_PT3_139
22,CRC10_LN1_031
23,CRC10_LN3_052
24,CRC10_PT4_734
25,CRC10_LN1_043
26,CRC10_LN1_012
27,CRC10_LN1_033
28,CRC10_LN1_033
29,CRC10_LN3_070
30,CRC10_PT3_140
31,CRC10_LN1_033
32,CRC10_LN1_043
33,CRC10_LN1_030
34,CRC10_LN1_041
35,CRC10_LN3_070
36,CRC10_LN3_066
37,CRC10_PT3_124
38,CRC10_PT3_124
39,CRC10_LN1_014
40,CRC10_LN3_066
41,CRC10_LN3_070
42,CRC10_LN3_070
43,CRC10_PT3_124
44,CRC10_LN1_014
45,CRC10_LN1_043
46,CRC10_PT3_140
47,CRC10_PT3_124
48,CRC10_PT3_140
49,CRC10_LN1_041
50,CRC10_LN1_033
51,CRC10_LN1_012
52,CRC10_LN1_033
53,CRC10_LN1_043
54,CRC10_LN1_012
55,CRC10_LN1_030
56,CRC10_LN1_033
57,CRC10_PT3_124
58,CRC10_LN1_014
59,CRC10_LN1_033
60,CRC10_LN1_033
61,CRC10_LN1_033
62,CRC10_LN3_070
63,CRC10_LN1_012
64,CRC10_LN1_014
65,CRC10_PT3_140
66,CRC10_PT3_140
67,CRC10_LN1_028
68,CRC10_LN1_042
69,CRC10_LN1_003
70,CRC10_LN1_007
71,CRC10_LN1_007
72,CRC10_LN1_017
73,CRC10_LN1_021
74,CRC10_PT1_175
75,CRC10_LN1_008
76,CRC10_LN1_011
77,CRC10_LN1_028
78,CRC10_LN1_005
79,CRC10_LN1_011
80,CRC10_LN1_017
81,CRC10_LN1_032
82,CRC10_PT1_149
83,CRC10_LN1_010
84,CRC10_LN1_029
85,CRC10_LN1_018
86,CRC10_LN1_021
87,CRC10_LN1_047
88,CRC10_LN1_010
89,CRC10_LN1_042
90,CRC10_LN1_042
91,CRC10_LN1_003
92,CRC10_PT1_175
93,CRC10_LN1_007
94,CRC10_PT1_149
95,CRC10_LN1_032
96,CRC10_LN1_017
97,CRC10_NC_205
98,CRC10_NC_206
99,CRC10_NC_201
100,CRC10_NC_204
101,CRC10_NC_204
102,CRC10_NC_204
103,CRC10_NC_202
104,CRC10_NC_204
105,CRC10_NC_206
106,CRC10_NC_203
107,CRC10_NC_205
108,CRC10_NC_201
109,CRC10_NC_201
110,CRC10_NC_205
111,CRC10_NC_203
112,CRC10_NC_202
113,CRC10_NC_201
114,CRC10_NC_202
115,CRC10_NC_206
116,CRC10_NC_202
117,CRC10_NC_206
118,CRC10_NC_201
119,CRC10_NC_202
120,CRC10_NC_205
121,CRC10_NC_204
122,CRC10_NC_201
