,cell_ID
0,CRC10_PT1_160
1,CRC10_LN1_046
2,CRC10_PT3_139
3,CRC10_LN3_054
4,CRC10_PT2_235
5,CRC10_PT4_739
6,CRC10_PT3_143
7,CRC10_LN1_025
8,CRC10_LN3_067
9,CRC10_PT3_111
10,CRC10_PT3_143
11,CRC10_PT4_745
12,CRC10_PT3_109
13,CRC10_PT3_128
14,CRC10_LN3_063
15,CRC10_LN3_052
16,CRC10_PT1_150
17,CRC10_PT1_156
18,CRC10_PT3_133
19,CRC10_LN1_019
20,CRC10_PT1_191
21,CRC10_PT3_113
22,CRC10_PT1_155
23,CRC10_LN3_065
24,CRC10_PT3_122
25,CRC10_PT3_133
26,CRC10_PT3_136
27,CRC10_PT3_135
28,CRC10_PT3_108
29,CRC10_PT3_137
30,CRC10_PT3_124
31,CRC10_LN1_018
32,CRC10_LN1_042
33,CRC10_LN1_029
34,CRC10_LN1_018
35,CRC10_LN1_024
36,CRC10_PT1_175
37,CRC10_LN1_024
38,CRC10_LN1_018
39,CRC10_LN1_017
40,CRC10_LN1_006
41,CRC10_PT1_149
42,CRC10_LN1_024
43,CRC10_LN1_042
44,CRC10_LN1_010
45,CRC10_LN1_017
46,CRC10_LN1_007
47,CRC10_LN1_011
48,CRC10_LN1_008
49,CRC10_LN1_023
50,CRC10_LN1_024
51,CRC10_LN1_017
52,CRC10_LN1_011
53,CRC10_LN1_023
54,CRC10_LN1_005
55,CRC10_LN1_007
56,CRC10_LN1_010
57,CRC10_LN1_008
58,CRC10_LN1_032
59,CRC10_LN1_011
60,CRC10_LN1_006
61,CRC10_LN1_047
62,CRC10_LN1_032
63,CRC10_LN1_028
64,CRC10_PT1_175
65,CRC10_LN1_008
66,CRC10_LN1_042
67,CRC10_PT1_149
68,CRC10_LN1_017
69,CRC10_LN1_032
70,CRC10_LN1_018
71,CRC10_PT1_175
72,CRC10_LN1_029
73,CRC10_LN1_042
74,CRC10_LN1_021
75,CRC10_LN1_029
76,CRC10_LN1_018
77,CRC10_PT1_149
78,CRC10_LN1_021
79,CRC10_LN1_021
80,CRC10_LN1_032
81,CRC10_LN1_003
82,CRC10_LN1_024
83,CRC10_LN1_003
84,CRC10_PT1_175
85,CRC10_NC_201
86,CRC10_NC_206
87,CRC10_NC_201
88,CRC10_NC_204
89,CRC10_NC_203
90,CRC10_NC_204
91,CRC10_NC_201
92,CRC10_NC_203
93,CRC10_NC_202
94,CRC10_NC_204
95,CRC10_NC_206
96,CRC10_NC_203
97,CRC10_NC_205
98,CRC10_NC_205
99,CRC10_NC_205
100,CRC10_NC_206
101,CRC10_NC_204
102,CRC10_NC_205
103,CRC10_NC_203
104,CRC10_NC_204
105,CRC10_NC_204
106,CRC10_NC_203
107,CRC10_NC_202
108,CRC10_NC_203
109,CRC10_NC_205
110,CRC10_NC_204
111,CRC10_NC_206
112,CRC10_NC_201
113,CRC10_NC_205
114,CRC10_NC_204
115,CRC10_NC_202
116,CRC10_NC_203
117,CRC10_NC_201
118,CRC10_NC_205
119,CRC10_NC_205
120,CRC10_NC_203
121,CRC10_NC_205
122,CRC10_NC_203
