,cell_ID
0,CRC10_PT3_133
1,CRC10_PT4_743
2,CRC10_LN1_020
3,CRC10_LN1_026
4,CRC10_PT4_740
5,CRC10_PT3_128
6,CRC10_PT3_110
7,CRC10_PT4_745
8,CRC10_PT3_125
9,CRC10_PT3_111
10,CRC10_PT3_142
11,CRC10_LN3_059
12,CRC10_LN1_039
13,CRC10_LN1_031
14,CRC10_PT3_126
15,CRC10_LN1_046
16,CRC10_PT3_123
17,CRC10_LN3_050
18,CRC10_LN1_044
19,CRC10_PT3_120
20,CRC10_LN1_031
21,CRC10_PT3_113
22,CRC10_PT3_135
23,CRC10_PT3_117
24,CRC10_PT3_117
25,CRC10_PT3_138
26,CRC10_PT3_123
27,CRC10_PT1_191
28,CRC10_LN3_058
29,CRC10_PT3_132
30,CRC10_LN1_031
31,CRC10_PT4_738
32,CRC10_LN1_046
33,CRC10_PT3_128
34,CRC10_PT4_746
35,CRC10_LN1_033
36,CRC10_LN1_041
37,CRC10_LN1_014
38,CRC10_PT3_140
39,CRC10_LN1_043
40,CRC10_PT3_124
41,CRC10_LN1_033
42,CRC10_PT3_124
43,CRC10_LN1_012
44,CRC10_LN1_043
45,CRC10_LN1_014
46,CRC10_LN1_033
47,CRC10_PT3_140
48,CRC10_LN1_030
49,CRC10_LN1_030
50,CRC10_LN3_066
51,CRC10_PT3_124
52,CRC10_PT3_140
53,CRC10_LN1_033
54,CRC10_LN1_041
55,CRC10_LN1_043
56,CRC10_LN1_043
57,CRC10_LN3_070
58,CRC10_PT3_140
59,CRC10_LN1_030
60,CRC10_LN3_066
61,CRC10_PT3_140
62,CRC10_LN1_043
63,CRC10_LN1_014
64,CRC10_LN3_066
65,CRC10_LN1_041
66,CRC10_LN1_043
67,CRC10_PT3_124
68,CRC10_LN1_012
69,CRC10_LN3_070
70,CRC10_LN1_030
71,CRC10_LN3_066
72,CRC10_LN3_070
73,CRC10_LN1_041
74,CRC10_PT3_124
75,CRC10_PT3_140
76,CRC10_LN3_066
77,CRC10_LN1_041
78,CRC10_LN1_043
79,CRC10_LN1_030
80,CRC10_LN1_030
81,CRC10_LN3_066
82,CRC10_LN3_066
83,CRC10_LN3_066
84,CRC10_LN3_070
85,CRC10_PT3_140
86,CRC10_LN3_066
87,CRC10_LN1_012
88,CRC10_PT3_140
89,CRC10_LN1_030
90,CRC10_LN3_070
91,CRC10_LN1_007
92,CRC10_PT1_149
93,CRC10_LN1_021
94,CRC10_LN1_010
95,CRC10_LN1_018
96,CRC10_LN1_018
97,CRC10_LN1_047
98,CRC10_LN1_029
99,CRC10_PT1_149
100,CRC10_LN1_023
101,CRC10_LN1_028
102,CRC10_LN1_029
103,CRC10_LN1_021
104,CRC10_LN1_042
105,CRC10_LN1_006
106,CRC10_PT1_175
107,CRC10_LN1_032
108,CRC10_LN1_011
109,CRC10_LN1_021
110,CRC10_LN1_008
111,CRC10_LN1_017
112,CRC10_LN1_023
113,CRC10_LN1_021
114,CRC10_NC_204
115,CRC10_NC_205
116,CRC10_NC_202
117,CRC10_NC_202
118,CRC10_NC_206
119,CRC10_NC_203
120,CRC10_NC_201
121,CRC10_NC_204
122,CRC10_NC_201
