,cell_ID
0,CRC10_PT3_119
1,CRC10_PT3_143
2,CRC10_LN1_008
3,CRC10_PT4_738
4,CRC10_LN1_015
5,CRC10_PT3_142
6,CRC10_PT3_113
7,CRC10_PT1_149
8,CRC10_PT3_144
9,CRC10_PT3_110
10,CRC10_PT1_150
11,CRC10_PT3_128
12,CRC10_LN1_046
13,CRC10_LN1_022
14,CRC10_LN1_016
15,CRC10_PT3_111
16,CRC10_LN1_024
17,CRC10_PT4_746
18,CRC10_PT3_109
19,CRC10_LN1_028
20,CRC10_LN1_023
21,CRC10_PT4_746
22,CRC10_PT2_235
23,CRC10_LN1_016
24,CRC10_PT1_156
25,CRC10_PT3_120
26,CRC10_PT1_175
27,CRC10_PT1_175
28,CRC10_PT3_123
29,CRC10_PT3_109
30,CRC10_LN3_063
31,CRC10_LN1_044
32,CRC10_PT3_118
33,CRC10_LN1_016
34,CRC10_PT3_138
35,CRC10_LN1_020
36,CRC10_PT3_107
37,CRC10_NC_204
38,CRC10_LN1_043
39,CRC10_LN1_030
40,CRC10_PT4_740
41,CRC10_LN1_041
42,CRC10_NC_206
43,CRC10_LN1_041
44,CRC10_NC_203
45,CRC10_LN3_070
46,CRC10_PT3_124
47,CRC10_NC_204
48,CRC10_NC_206
49,CRC10_LN3_050
50,CRC10_PT4_743
51,CRC10_LN3_066
52,CRC10_LN3_070
53,CRC10_LN1_043
54,CRC10_NC_202
55,CRC10_LN1_014
56,CRC10_PT4_743
57,CRC10_NC_205
58,CRC10_NC_201
59,CRC10_LN1_031
60,CRC10_PT3_140
61,CRC10_LN1_043
62,CRC10_NC_206
63,CRC10_LN1_021
64,CRC10_PT3_124
65,CRC10_PT3_124
66,CRC10_LN1_033
67,CRC10_PT4_743
68,CRC10_LN3_050
69,CRC10_LN1_043
70,CRC10_PT4_740
71,CRC10_LN1_014
72,CRC10_LN1_031
73,CRC10_LN1_043
74,CRC10_LN1_030
75,CRC10_NC_201
76,CRC10_NC_204
77,CRC10_LN3_058
78,CRC10_NC_202
79,CRC10_PT4_743
80,CRC10_LN3_058
81,CRC10_PT3_126
82,CRC10_PT3_107
83,CRC10_LN3_070
84,CRC10_PT3_124
85,CRC10_LN1_041
86,CRC10_NC_202
87,CRC10_LN3_050
88,CRC10_LN1_010
89,CRC10_LN1_033
90,CRC10_LN3_070
91,CRC10_LN1_014
92,CRC10_LN1_031
93,CRC10_LN1_033
94,CRC10_LN1_021
95,CRC10_PT4_743
96,CRC10_PT3_140
97,CRC10_PT3_141
98,CRC10_LN1_031
99,CRC10_PT4_743
100,CRC10_LN1_021
101,CRC10_LN1_030
102,CRC10_LN3_058
103,CRC10_LN1_014
104,CRC10_NC_205
105,CRC10_LN1_031
106,CRC10_PT3_126
107,CRC10_PT3_126
108,CRC10_LN1_033
109,CRC10_PT4_740
110,CRC10_NC_201
111,CRC10_LN1_043
112,CRC10_LN1_031
113,CRC10_LN1_010
114,CRC10_LN1_043
115,CRC10_LN1_014
116,CRC10_LN1_033
117,CRC10_LN1_043
118,CRC10_LN1_014
119,CRC10_LN1_031
120,CRC10_LN3_050
121,CRC10_NC_206
122,CRC10_PT4_743
