,cell_ID
0,CRC10_LN1_039
1,CRC10_LN1_006
2,CRC10_PT2_235
3,CRC10_PT3_125
4,CRC10_LN1_003
5,CRC10_LN1_035
6,CRC10_LN1_029
7,CRC10_PT3_128
8,CRC10_LN3_062
9,CRC10_LN1_017
10,CRC10_LN1_035
11,CRC10_LN3_059
12,CRC10_LN1_032
13,CRC10_LN3_065
14,CRC10_PT4_746
15,CRC10_LN3_060
16,CRC10_LN1_023
17,CRC10_LN1_044
18,CRC10_PT3_138
19,CRC10_PT4_738
20,CRC10_LN1_037
21,CRC10_PT3_118
22,CRC10_LN1_005
23,CRC10_PT3_113
24,CRC10_PT3_110
25,CRC10_LN1_004
26,CRC10_PT1_156
27,CRC10_PT4_738
28,CRC10_PT3_121
29,CRC10_LN1_048
30,CRC10_LN1_039
31,CRC10_PT3_112
32,CRC10_LN1_013
33,CRC10_LN3_064
34,CRC10_LN3_053
35,CRC10_PT3_136
36,CRC10_PT1_149
37,CRC10_LN3_057
38,CRC10_LN1_032
39,CRC10_PT4_747
40,CRC10_PT1_150
41,CRC10_LN1_035
42,CRC10_PT3_135
43,CRC10_LN1_047
44,CRC10_PT1_189
45,CRC10_LN1_003
46,CRC10_PT3_115
47,CRC10_LN1_028
48,CRC10_PT3_113
49,CRC10_LN3_050
50,CRC10_PT3_140
51,CRC10_PT3_141
52,CRC10_LN1_020
53,CRC10_PT3_140
54,CRC10_LN1_041
55,CRC10_LN1_010
56,CRC10_PT3_124
57,CRC10_NC_206
58,CRC10_LN3_050
59,CRC10_LN3_058
60,CRC10_PT3_141
61,CRC10_LN1_043
62,CRC10_LN3_050
63,CRC10_PT3_124
64,CRC10_PT3_129
65,CRC10_LN1_031
66,CRC10_LN1_010
67,CRC10_PT3_107
68,CRC10_LN3_066
69,CRC10_LN1_033
70,CRC10_NC_201
71,CRC10_PT3_140
72,CRC10_PT4_740
73,CRC10_NC_204
74,CRC10_PT4_740
75,CRC10_PT3_126
76,CRC10_LN1_014
77,CRC10_LN1_014
78,CRC10_LN1_012
79,CRC10_NC_206
80,CRC10_PT4_740
81,CRC10_LN1_030
82,CRC10_LN1_041
83,CRC10_NC_201
84,CRC10_LN1_012
85,CRC10_LN3_050
86,CRC10_PT3_140
87,CRC10_PT4_743
88,CRC10_LN1_033
89,CRC10_PT3_140
90,CRC10_LN3_058
91,CRC10_LN1_012
92,CRC10_PT4_743
93,CRC10_NC_202
94,CRC10_NC_203
95,CRC10_LN1_030
96,CRC10_PT3_107
97,CRC10_NC_204
98,CRC10_PT3_124
99,CRC10_NC_201
100,CRC10_PT3_107
101,CRC10_PT3_129
102,CRC10_PT3_126
103,CRC10_LN1_010
104,CRC10_LN1_010
105,CRC10_LN1_043
106,CRC10_NC_205
107,CRC10_PT3_107
108,CRC10_LN1_030
109,CRC10_PT3_140
110,CRC10_PT3_140
111,CRC10_LN1_033
112,CRC10_LN1_030
113,CRC10_NC_201
114,CRC10_LN1_012
115,CRC10_NC_204
116,CRC10_LN1_012
117,CRC10_PT3_124
118,CRC10_PT3_124
119,CRC10_PT3_129
120,CRC10_LN3_050
121,CRC10_LN3_058
122,CRC10_LN1_021
