,cell_ID
0,CRC10_PT3_135
1,CRC10_PT3_111
2,CRC10_LN1_025
3,CRC10_PT3_127
4,CRC10_LN1_015
5,CRC10_PT3_112
6,CRC10_LN1_046
7,CRC10_LN3_049
8,CRC10_PT3_137
9,CRC10_LN1_013
10,CRC10_PT3_132
11,CRC10_LN1_020
12,CRC10_NC_201
13,CRC10_NC_202
14,CRC10_LN1_031
15,CRC10_PT3_126
16,CRC10_NC_203
17,CRC10_LN1_043
18,CRC10_LN1_041
19,CRC10_LN1_021
20,CRC10_LN1_033
21,CRC10_PT4_743
22,CRC10_NC_203
23,CRC10_NC_203
24,CRC10_LN1_033
25,CRC10_LN3_066
26,CRC10_NC_202
27,CRC10_NC_204
28,CRC10_PT3_124
29,CRC10_LN1_033
30,CRC10_NC_203
31,CRC10_PT4_743
32,CRC10_LN3_066
33,CRC10_LN3_070
34,CRC10_LN3_058
35,CRC10_LN1_012
36,CRC10_NC_202
37,CRC10_PT3_107
38,CRC10_PT3_126
39,CRC10_NC_205
40,CRC10_PT3_141
41,CRC10_LN1_043
42,CRC10_LN3_050
43,CRC10_LN1_043
44,CRC10_LN1_043
45,CRC10_LN1_012
46,CRC10_NC_205
47,CRC10_LN1_033
48,CRC10_NC_203
49,CRC10_NC_201
50,CRC10_LN1_030
51,CRC10_PT4_740
52,CRC10_LN1_010
53,CRC10_NC_203
54,CRC10_LN1_021
55,CRC10_NC_201
56,CRC10_LN1_021
57,CRC10_LN1_043
58,CRC10_NC_206
59,CRC10_PT4_743
60,CRC10_LN1_014
61,CRC10_LN1_021
62,CRC10_LN1_031
63,CRC10_LN1_043
64,CRC10_NC_206
65,CRC10_NC_206
66,CRC10_NC_205
67,CRC10_NC_204
68,CRC10_PT3_124
69,CRC10_LN1_033
70,CRC10_LN1_021
71,CRC10_LN3_066
72,CRC10_LN3_070
73,CRC10_LN3_058
74,CRC10_LN3_058
75,CRC10_LN1_020
76,CRC10_LN1_012
77,CRC10_PT3_129
78,CRC10_LN1_020
79,CRC10_PT4_743
80,CRC10_NC_201
81,CRC10_PT4_743
82,CRC10_LN1_012
83,CRC10_PT3_141
84,CRC10_PT3_124
85,CRC10_LN1_033
86,CRC10_NC_203
87,CRC10_NC_201
88,CRC10_PT4_740
89,CRC10_LN1_043
90,CRC10_LN1_031
91,CRC10_NC_202
92,CRC10_NC_203
93,CRC10_LN1_030
94,CRC10_LN1_014
95,CRC10_LN3_070
96,CRC10_PT4_743
97,CRC10_PT3_140
98,CRC10_LN3_070
99,CRC10_PT3_126
100,CRC10_LN3_058
101,CRC10_LN1_041
102,CRC10_LN1_010
103,CRC10_LN3_066
104,CRC10_LN3_066
105,CRC10_LN1_030
106,CRC10_NC_201
107,CRC10_NC_202
108,CRC10_NC_205
109,CRC10_LN1_010
110,CRC10_LN1_033
111,CRC10_LN1_033
112,CRC10_PT3_126
113,CRC10_PT4_743
114,CRC10_NC_203
115,CRC10_LN1_010
116,CRC10_LN1_041
117,CRC10_PT4_740
118,CRC10_LN3_066
119,CRC10_LN1_030
120,CRC10_LN3_058
121,CRC10_LN1_030
122,CRC10_LN1_043
