,cell_ID
0,CRC10_LN3_065
1,CRC10_LN3_080
2,CRC10_PT3_115
3,CRC10_PT3_119
4,CRC10_PT3_119
5,CRC10_LN1_016
6,CRC10_PT3_142
7,CRC10_LN1_035
8,CRC10_LN3_056
9,CRC10_PT3_146
10,CRC10_PT3_122
11,CRC10_PT4_733
12,CRC10_PT4_733
13,CRC10_LN1_019
14,CRC10_PT3_108
15,CRC10_PT3_117
16,CRC10_LN3_060
17,CRC10_PT3_146
18,CRC10_LN3_073
19,CRC10_PT4_733
20,CRC10_PT3_138
21,CRC10_LN3_057
22,CRC10_LN1_042
23,CRC10_PT3_133
24,CRC10_PT3_125
25,CRC10_LN1_016
26,CRC10_LN1_032
27,CRC10_PT3_137
28,CRC10_PT3_121
29,CRC10_PT3_136
30,CRC10_LN3_080
31,CRC10_PT3_115
32,CRC10_PT3_139
33,CRC10_PT4_733
34,CRC10_PT1_150
35,CRC10_LN1_048
36,CRC10_LN1_029
37,CRC10_LN1_029
38,CRC10_LN1_023
39,CRC10_LN3_060
40,CRC10_LN3_052
41,CRC10_PT3_117
42,CRC10_LN1_016
43,CRC10_PT3_106
44,CRC10_LN3_052
45,CRC10_LN3_051
46,CRC10_PT3_128
47,CRC10_LN1_038
48,CRC10_LN3_055
49,CRC10_PT3_130
50,CRC10_PT1_191
51,CRC10_LN3_066
52,CRC10_NC_202
53,CRC10_PT3_124
54,CRC10_LN1_010
55,CRC10_LN1_020
56,CRC10_PT4_743
57,CRC10_LN1_020
58,CRC10_LN1_033
59,CRC10_LN1_043
60,CRC10_NC_206
61,CRC10_PT3_124
62,CRC10_NC_205
63,CRC10_LN1_021
64,CRC10_PT3_129
65,CRC10_LN1_031
66,CRC10_PT3_140
67,CRC10_PT3_140
68,CRC10_LN3_066
69,CRC10_PT4_740
70,CRC10_LN1_012
71,CRC10_LN1_031
72,CRC10_LN1_033
73,CRC10_PT3_129
74,CRC10_NC_201
75,CRC10_PT3_140
76,CRC10_NC_204
77,CRC10_LN1_030
78,CRC10_PT3_141
79,CRC10_LN3_070
80,CRC10_LN1_041
81,CRC10_LN1_043
82,CRC10_PT3_107
83,CRC10_NC_206
84,CRC10_NC_203
85,CRC10_NC_206
86,CRC10_LN1_030
87,CRC10_NC_202
88,CRC10_NC_202
89,CRC10_LN1_010
90,CRC10_NC_205
91,CRC10_LN1_020
92,CRC10_PT3_140
93,CRC10_NC_204
94,CRC10_NC_206
95,CRC10_NC_206
96,CRC10_NC_206
97,CRC10_NC_201
98,CRC10_LN1_033
99,CRC10_LN1_010
100,CRC10_LN1_012
101,CRC10_LN1_043
102,CRC10_PT3_141
103,CRC10_LN1_010
104,CRC10_LN3_050
105,CRC10_PT3_107
106,CRC10_PT3_129
107,CRC10_LN1_020
108,CRC10_LN3_058
109,CRC10_NC_205
110,CRC10_PT3_129
111,CRC10_LN1_014
112,CRC10_LN1_010
113,CRC10_LN1_010
114,CRC10_LN1_021
115,CRC10_PT3_124
116,CRC10_LN1_030
117,CRC10_LN1_031
118,CRC10_LN1_041
119,CRC10_PT3_107
120,CRC10_NC_204
121,CRC10_NC_202
122,CRC10_LN1_021
