,cell_ID
0,CRC10_PT4_745
1,CRC10_PT1_189
2,CRC10_PT3_124
3,CRC10_PT3_126
4,CRC10_PT3_140
5,CRC10_PT4_743
6,CRC10_PT3_126
7,CRC10_LN1_012
8,CRC10_PT3_126
9,CRC10_PT3_107
10,CRC10_PT4_743
11,CRC10_LN1_041
12,CRC10_PT4_740
13,CRC10_NC_204
14,CRC10_PT3_140
15,CRC10_PT3_124
16,CRC10_PT4_743
17,CRC10_LN1_012
18,CRC10_LN1_010
19,CRC10_NC_201
20,CRC10_PT4_743
21,CRC10_PT3_140
22,CRC10_LN3_050
23,CRC10_PT3_140
24,CRC10_LN3_050
25,CRC10_PT3_140
26,CRC10_LN3_066
27,CRC10_NC_205
28,CRC10_PT3_126
29,CRC10_PT3_140
30,CRC10_LN1_012
31,CRC10_PT3_140
32,CRC10_LN1_020
33,CRC10_LN3_058
34,CRC10_LN1_030
35,CRC10_NC_206
36,CRC10_LN1_031
37,CRC10_PT3_129
38,CRC10_LN1_043
39,CRC10_NC_203
40,CRC10_PT3_140
41,CRC10_NC_204
42,CRC10_LN1_041
43,CRC10_LN3_070
44,CRC10_PT4_743
45,CRC10_PT4_740
46,CRC10_LN1_012
47,CRC10_LN3_070
48,CRC10_LN3_066
49,CRC10_PT4_740
50,CRC10_PT3_126
51,CRC10_PT3_126
52,CRC10_NC_205
53,CRC10_LN1_041
54,CRC10_LN1_021
55,CRC10_PT3_124
56,CRC10_LN1_020
57,CRC10_PT3_107
58,CRC10_PT4_740
59,CRC10_LN1_010
60,CRC10_LN3_050
61,CRC10_PT3_140
62,CRC10_NC_203
63,CRC10_LN1_021
64,CRC10_NC_202
65,CRC10_LN1_030
66,CRC10_PT3_107
67,CRC10_PT3_140
68,CRC10_NC_206
69,CRC10_LN1_041
70,CRC10_LN1_021
71,CRC10_PT4_743
72,CRC10_LN1_041
73,CRC10_LN1_010
74,CRC10_LN1_012
75,CRC10_LN1_014
76,CRC10_LN3_070
77,CRC10_PT4_743
78,CRC10_LN3_066
79,CRC10_NC_206
80,CRC10_LN3_070
81,CRC10_LN1_033
82,CRC10_PT3_129
83,CRC10_NC_205
84,CRC10_NC_202
85,CRC10_NC_203
86,CRC10_PT3_107
87,CRC10_NC_201
88,CRC10_LN1_031
89,CRC10_LN1_014
90,CRC10_NC_205
91,CRC10_LN1_014
92,CRC10_NC_201
93,CRC10_NC_206
94,CRC10_LN1_043
95,CRC10_LN3_050
96,CRC10_NC_205
97,CRC10_NC_204
98,CRC10_NC_206
99,CRC10_NC_203
100,CRC10_NC_204
101,CRC10_LN1_010
102,CRC10_LN1_014
103,CRC10_NC_203
104,CRC10_LN1_021
105,CRC10_LN3_050
106,CRC10_PT3_140
107,CRC10_NC_203
108,CRC10_NC_201
109,CRC10_LN3_058
110,CRC10_LN1_033
111,CRC10_PT4_743
112,CRC10_LN1_010
113,CRC10_NC_205
114,CRC10_LN1_021
115,CRC10_PT4_743
116,CRC10_LN1_010
117,CRC10_LN1_012
118,CRC10_LN1_031
119,CRC10_LN3_066
120,CRC10_PT3_129
121,CRC10_PT3_126
122,CRC10_LN1_012
