,cell_ID
0,CRC10_PT3_107
1,CRC10_PT3_120
2,CRC10_PT3_141
3,CRC10_LN1_012
4,CRC10_PT4_734
5,CRC10_PT3_111
6,CRC10_LN1_030
7,CRC10_PT3_125
8,CRC10_PT3_120
9,CRC10_PT3_120
10,CRC10_PT3_124
11,CRC10_LN3_066
12,CRC10_PT3_111
13,CRC10_PT2_235
14,CRC10_LN3_070
15,CRC10_PT3_113
16,CRC10_LN1_015
17,CRC10_LN1_004
18,CRC10_PT3_120
19,CRC10_LN3_050
20,CRC10_LN3_050
21,CRC10_PT4_739
22,CRC10_LN3_070
23,CRC10_PT3_121
24,CRC10_PT3_137
25,CRC10_PT3_107
26,CRC10_LN3_059
27,CRC10_LN1_026
28,CRC10_PT3_110
29,CRC10_PT3_137
30,CRC10_PT3_125
31,CRC10_LN3_061
32,CRC10_LN3_080
33,CRC10_PT1_160
34,CRC10_PT3_106
35,CRC10_LN3_063
36,CRC10_LN3_061
37,CRC10_LN3_057
38,CRC10_LN1_015
39,CRC10_PT3_124
40,CRC10_PT3_111
41,CRC10_LN1_043
42,CRC10_PT4_739
43,CRC10_PT3_126
44,CRC10_PT3_109
45,CRC10_PT4_746
46,CRC10_LN3_052
47,CRC10_LN3_051
48,CRC10_PT3_139
49,CRC10_PT3_143
50,CRC10_PT1_155
51,CRC10_LN1_025
52,CRC10_PT3_118
53,CRC10_PT3_118
54,CRC10_PT4_738
55,CRC10_LN1_032
56,CRC10_PT1_149
57,CRC10_LN1_010
58,CRC10_LN1_005
59,CRC10_LN1_018
60,CRC10_PT1_149
61,CRC10_LN1_018
62,CRC10_NC_202
63,CRC10_LN1_021
64,CRC10_LN1_017
65,CRC10_LN1_029
66,CRC10_PT1_149
67,CRC10_PT1_149
68,CRC10_LN1_018
69,CRC10_LN1_008
70,CRC10_NC_202
71,CRC10_LN1_028
72,CRC10_LN1_011
73,CRC10_LN1_023
74,CRC10_NC_204
75,CRC10_LN1_007
76,CRC10_LN1_003
77,CRC10_PT1_149
78,CRC10_NC_205
79,CRC10_NC_205
80,CRC10_LN1_021
81,CRC10_LN1_011
82,CRC10_LN1_011
83,CRC10_PT1_175
84,CRC10_LN1_006
85,CRC10_LN1_032
86,CRC10_NC_205
87,CRC10_LN1_018
88,CRC10_NC_201
89,CRC10_LN1_006
90,CRC10_PT1_149
91,CRC10_LN1_003
92,CRC10_LN1_018
93,CRC10_NC_203
94,CRC10_LN1_023
95,CRC10_LN1_029
96,CRC10_LN1_005
97,CRC10_LN1_003
98,CRC10_LN1_029
99,CRC10_LN1_007
100,CRC10_NC_202
101,CRC10_NC_203
102,CRC10_LN1_042
103,CRC10_LN1_006
104,CRC10_NC_202
105,CRC10_NC_201
106,CRC10_LN1_047
107,CRC10_NC_201
108,CRC10_LN1_021
109,CRC10_LN1_047
110,CRC10_LN1_028
111,CRC10_PT1_149
112,CRC10_NC_202
113,CRC10_NC_206
114,CRC10_LN1_007
115,CRC10_LN1_024
116,CRC10_PT1_149
117,CRC10_PT1_175
118,CRC10_NC_202
119,CRC10_LN1_011
120,CRC10_LN1_017
121,CRC10_LN1_029
122,CRC10_LN1_023
