,cell_ID
0,CRC10_PT3_108
1,CRC10_PT3_140
2,CRC10_LN3_054
3,CRC10_PT3_139
4,CRC10_LN3_052
5,CRC10_PT3_124
6,CRC10_PT3_144
7,CRC10_PT1_150
8,CRC10_LN3_062
9,CRC10_PT4_740
10,CRC10_PT3_115
11,CRC10_PT3_143
12,CRC10_PT3_118
13,CRC10_PT3_143
14,CRC10_PT3_123
15,CRC10_PT3_118
16,CRC10_PT3_115
17,CRC10_PT1_189
18,CRC10_PT1_150
19,CRC10_PT3_145
20,CRC10_PT3_115
21,CRC10_PT3_135
22,CRC10_LN1_013
23,CRC10_PT3_130
24,CRC10_PT1_189
25,CRC10_PT4_740
26,CRC10_PT3_135
27,CRC10_PT1_155
28,CRC10_PT3_145
29,CRC10_LN1_013
30,CRC10_LN3_049
31,CRC10_PT3_122
32,CRC10_PT3_143
33,CRC10_PT1_189
34,CRC10_PT1_150
35,CRC10_PT3_143
36,CRC10_PT3_122
37,CRC10_LN3_062
38,CRC10_LN3_062
39,CRC10_PT3_118
40,CRC10_PT4_740
41,CRC10_PT3_145
42,CRC10_LN1_025
43,CRC10_LN1_013
44,CRC10_PT3_145
45,CRC10_PT3_135
46,CRC10_PT3_115
47,CRC10_PT3_123
48,CRC10_PT3_122
49,CRC10_LN3_062
50,CRC10_LN1_013
51,CRC10_PT3_115
52,CRC10_LN1_013
53,CRC10_PT1_150
54,CRC10_LN3_062
55,CRC10_LN1_025
56,CRC10_LN3_062
57,CRC10_LN1_025
58,CRC10_PT4_740
59,CRC10_PT1_150
60,CRC10_PT4_740
61,CRC10_LN1_025
62,CRC10_PT1_155
63,CRC10_PT3_122
64,CRC10_PT3_146
65,CRC10_LN3_049
66,CRC10_PT4_740
67,CRC10_PT4_738
68,CRC10_PT4_738
69,CRC10_LN3_062
70,CRC10_PT3_130
71,CRC10_PT3_144
72,CRC10_PT3_145
73,CRC10_PT3_135
74,CRC10_PT3_130
75,CRC10_PT3_122
76,CRC10_PT3_122
77,CRC10_PT3_135
78,CRC10_LN3_062
79,CRC10_PT3_143
80,CRC10_PT3_143
81,CRC10_PT3_144
82,CRC10_LN3_062
83,CRC10_PT3_145
84,CRC10_PT1_150
85,CRC10_PT3_130
86,CRC10_PT3_118
87,CRC10_PT3_130
88,CRC10_PT3_144
89,CRC10_PT3_138
90,CRC10_PT4_738
91,CRC10_PT3_115
92,CRC10_LN3_062
93,CRC10_PT3_135
94,CRC10_LN1_042
95,CRC10_LN1_008
96,CRC10_NC_206
97,CRC10_LN1_007
98,CRC10_NC_203
99,CRC10_PT1_149
100,CRC10_LN1_017
101,CRC10_LN1_032
102,CRC10_PT1_149
103,CRC10_LN1_018
104,CRC10_LN1_032
105,CRC10_LN1_023
106,CRC10_LN1_018
107,CRC10_LN1_017
108,CRC10_LN1_011
109,CRC10_LN1_008
110,CRC10_LN1_047
111,CRC10_LN1_017
112,CRC10_LN1_028
113,CRC10_LN1_003
114,CRC10_LN1_024
115,CRC10_PT1_149
116,CRC10_LN1_011
117,CRC10_NC_203
118,CRC10_LN1_028
119,CRC10_LN1_010
120,CRC10_PT1_175
121,CRC10_PT1_175
122,CRC10_PT1_149
