,cell_ID
0,CRC10_PT3_139
1,CRC10_LN1_019
2,CRC10_LN1_026
3,CRC10_PT3_132
4,CRC10_PT3_109
5,CRC10_PT3_127
6,CRC10_PT3_110
7,CRC10_PT4_743
8,CRC10_LN3_056
9,CRC10_LN1_037
10,CRC10_LN1_030
11,CRC10_PT3_128
12,CRC10_LN1_039
13,CRC10_PT3_126
14,CRC10_LN1_044
15,CRC10_LN1_038
16,CRC10_PT3_121
17,CRC10_LN1_030
18,CRC10_PT3_112
19,CRC10_PT3_140
20,CRC10_PT3_117
21,CRC10_PT3_117
22,CRC10_PT4_733
23,CRC10_PT3_126
24,CRC10_PT1_160
25,CRC10_LN3_055
26,CRC10_PT3_137
27,CRC10_LN1_030
28,CRC10_LN1_039
29,CRC10_PT3_132
30,CRC10_LN3_060
31,CRC10_LN3_062
32,CRC10_PT3_146
33,CRC10_PT3_122
34,CRC10_PT1_155
35,CRC10_PT3_118
36,CRC10_PT4_740
37,CRC10_PT3_118
38,CRC10_PT3_145
39,CRC10_PT3_138
40,CRC10_PT3_146
41,CRC10_PT4_740
42,CRC10_PT3_123
43,CRC10_PT3_135
44,CRC10_PT3_138
45,CRC10_PT3_122
46,CRC10_PT3_144
47,CRC10_LN3_049
48,CRC10_PT4_738
49,CRC10_PT3_143
50,CRC10_PT1_189
51,CRC10_PT3_122
52,CRC10_PT4_740
53,CRC10_PT1_150
54,CRC10_PT3_115
55,CRC10_PT3_123
56,CRC10_PT3_122
57,CRC10_LN3_049
58,CRC10_PT1_189
59,CRC10_PT3_122
60,CRC10_PT1_155
61,CRC10_PT3_143
62,CRC10_PT3_146
63,CRC10_PT3_130
64,CRC10_PT3_144
65,CRC10_PT3_130
66,CRC10_PT3_138
67,CRC10_PT3_118
68,CRC10_PT3_144
69,CRC10_PT3_123
70,CRC10_LN1_013
71,CRC10_PT3_115
72,CRC10_PT3_138
73,CRC10_LN3_049
74,CRC10_PT1_189
75,CRC10_PT3_115
76,CRC10_PT1_150
77,CRC10_PT1_189
78,CRC10_PT1_150
79,CRC10_PT1_155
80,CRC10_PT3_130
81,CRC10_LN3_049
82,CRC10_PT4_738
83,CRC10_PT1_189
84,CRC10_PT3_115
85,CRC10_PT3_143
86,CRC10_PT3_122
87,CRC10_PT1_189
88,CRC10_LN1_013
89,CRC10_PT3_122
90,CRC10_LN3_049
91,CRC10_PT3_115
92,CRC10_LN1_007
93,CRC10_NC_204
94,CRC10_NC_201
95,CRC10_LN1_021
96,CRC10_LN1_010
97,CRC10_LN1_018
98,CRC10_NC_203
99,CRC10_LN1_018
100,CRC10_LN1_047
101,CRC10_LN1_029
102,CRC10_NC_205
103,CRC10_NC_201
104,CRC10_NC_203
105,CRC10_LN1_023
106,CRC10_LN1_028
107,CRC10_LN1_029
108,CRC10_LN1_021
109,CRC10_LN1_042
110,CRC10_LN1_006
111,CRC10_NC_202
112,CRC10_LN1_032
113,CRC10_LN1_011
114,CRC10_PT1_175
115,CRC10_LN1_021
116,CRC10_NC_203
117,CRC10_LN1_008
118,CRC10_NC_205
119,CRC10_NC_205
120,CRC10_LN1_017
121,CRC10_LN1_023
122,CRC10_LN1_021
