,cell_ID
0,CRC10_LN3_053
1,CRC10_LN1_015
2,CRC10_PT3_121
3,CRC10_PT4_734
4,CRC10_LN1_004
5,CRC10_LN3_050
6,CRC10_LN1_046
7,CRC10_PT4_743
8,CRC10_PT1_156
9,CRC10_LN1_031
10,CRC10_LN3_050
11,CRC10_LN3_070
12,CRC10_LN1_048
13,CRC10_PT2_235
14,CRC10_LN3_073
15,CRC10_LN1_038
16,CRC10_LN3_055
17,CRC10_LN3_051
18,CRC10_PT3_137
19,CRC10_LN1_014
20,CRC10_PT3_132
21,CRC10_PT3_127
22,CRC10_LN1_012
23,CRC10_PT3_112
24,CRC10_PT3_141
25,CRC10_LN3_058
26,CRC10_LN3_053
27,CRC10_PT3_129
28,CRC10_LN1_022
29,CRC10_PT1_191
30,CRC10_LN3_063
31,CRC10_PT3_109
32,CRC10_LN3_067
33,CRC10_LN1_048
34,CRC10_PT3_110
35,CRC10_LN3_050
36,CRC10_LN3_057
37,CRC10_PT3_119
38,CRC10_LN1_004
39,CRC10_PT3_133
40,CRC10_LN1_044
41,CRC10_PT3_132
42,CRC10_LN3_067
43,CRC10_PT3_121
44,CRC10_PT3_121
45,CRC10_PT3_123
46,CRC10_LN3_062
47,CRC10_PT3_118
48,CRC10_LN1_013
49,CRC10_PT4_740
50,CRC10_PT3_123
51,CRC10_PT3_130
52,CRC10_PT3_122
53,CRC10_PT3_123
54,CRC10_PT1_189
55,CRC10_LN1_013
56,CRC10_PT3_135
57,CRC10_PT3_115
58,CRC10_PT3_143
59,CRC10_PT3_146
60,CRC10_LN3_049
61,CRC10_LN3_049
62,CRC10_LN1_025
63,CRC10_PT4_740
64,CRC10_PT1_155
65,CRC10_PT3_118
66,CRC10_PT3_143
67,CRC10_LN1_025
68,CRC10_PT3_123
69,CRC10_PT3_115
70,CRC10_PT3_130
71,CRC10_LN1_025
72,CRC10_PT3_144
73,CRC10_PT3_145
74,CRC10_PT1_155
75,CRC10_PT3_146
76,CRC10_PT3_143
77,CRC10_LN1_013
78,CRC10_LN1_013
79,CRC10_PT3_122
80,CRC10_PT4_738
81,CRC10_PT1_155
82,CRC10_PT3_115
83,CRC10_PT1_155
84,CRC10_PT3_143
85,CRC10_LN1_025
86,CRC10_PT3_146
87,CRC10_LN1_025
88,CRC10_PT3_123
89,CRC10_PT3_130
90,CRC10_PT1_150
91,CRC10_LN3_062
92,CRC10_PT3_145
93,CRC10_PT3_145
94,CRC10_LN1_013
95,CRC10_PT3_145
96,CRC10_PT4_738
97,CRC10_PT4_738
98,CRC10_PT3_130
99,CRC10_LN1_013
100,CRC10_PT3_138
101,CRC10_PT1_155
102,CRC10_PT3_145
103,CRC10_LN1_025
104,CRC10_PT3_146
105,CRC10_PT4_738
106,CRC10_LN3_049
107,CRC10_LN1_023
108,CRC10_PT1_175
109,CRC10_LN1_007
110,CRC10_PT1_175
111,CRC10_LN1_018
112,CRC10_LN1_003
113,CRC10_NC_205
114,CRC10_NC_203
115,CRC10_LN1_023
116,CRC10_LN1_024
117,CRC10_LN1_021
118,CRC10_LN1_023
119,CRC10_NC_205
120,CRC10_PT1_149
121,CRC10_LN1_011
122,CRC10_LN1_003
