,cell_ID
0,CRC04_LN1_353
1,CRC04_LN2_476
2,CRC04_LN1_352
3,CRC04_LN1_401
4,CRC04_PT5_724
5,CRC04_NC_305
6,CRC04_PT2_552
7,CRC04_NC_304
8,CRC04_PT2_543
9,CRC04_PT2_549
10,CRC04_PT5_711
11,CRC04_PT2_562
12,CRC04_PT2_533
13,CRC04_PT2_549
14,CRC04_NC_311
15,CRC04_PT2_552
16,CRC04_PT5_722
17,CRC04_PT5_716
18,CRC04_PT2_559
19,CRC04_NC_311
20,CRC04_PT5_711
21,CRC04_PT5_709
22,CRC04_NC_305
23,CRC04_PT5_725
24,CRC04_NC_310
25,CRC04_PT5_720
26,CRC04_NC_297
27,CRC04_NC_315
28,CRC04_NC_307
29,CRC04_PT2_543
30,CRC04_PT5_720
31,CRC04_NC_306
32,CRC04_PT2_551
33,CRC04_PT5_731
34,CRC04_PT5_725
35,CRC04_NC_297
36,CRC04_PT4_526
37,CRC04_NC_312
38,CRC04_PT2_533
39,CRC04_PT5_709
40,CRC04_NC_305
41,CRC04_PT5_722
42,CRC04_NC_312
43,CRC04_PT2_549
44,CRC04_PT5_701
45,CRC04_NC_304
46,CRC04_NC_311
47,CRC04_PT2_543
48,CRC04_PT5_725
49,CRC04_NC_301
50,CRC04_NC_297
51,CRC04_PT2_537
52,CRC04_PT3_742
53,CRC04_PT2_563
54,CRC04_PT5_720
55,CRC04_PT2_562
56,CRC04_NC_310
57,CRC04_PT2_549
58,CRC04_NC_313
59,CRC04_PT5_714
60,CRC04_PT5_701
61,CRC04_NC_297
62,CRC04_NC_310
63,CRC04_PT2_549
64,CRC04_PT2_562
65,CRC04_PT3_755
66,CRC04_PT2_546
67,CRC04_PT5_702
68,CRC04_PT5_701
69,CRC04_PT4_517
70,CRC04_NC_304
71,CRC04_PT2_561
72,CRC04_PT4_517
73,CRC04_PT2_543
74,CRC04_PT2_561
75,CRC04_NC_305
76,CRC04_PT2_543
77,CRC04_PT4_517
78,CRC04_PT2_564
79,CRC04_PT5_703
80,CRC04_NC_312
81,CRC04_PT2_563
82,CRC04_PT2_540
83,CRC04_PT3_742
84,CRC04_NC_303
85,CRC04_PT2_543
86,CRC04_PT5_728
87,CRC04_PT2_541
88,CRC04_PT2_546
89,CRC04_NC_304
90,CRC04_NC_315
91,CRC04_PT5_724
92,CRC04_PT2_537
