,cell_ID
0,CRC04_LN1_360
1,CRC04_LN1_358
2,CRC04_PT4_509
3,CRC04_LN1_402
4,CRC04_LN1_377
5,CRC04_LN1_378
6,CRC04_LN2_476
7,CRC04_LN1_350
8,CRC04_LN1_361
9,CRC04_LN1_363
10,CRC04_LN2_477
11,CRC04_LN2_491
12,CRC04_LN1_353
13,CRC04_LN2_491
14,CRC04_LN1_357
15,CRC04_LN1_351
16,CRC04_LN1_362
17,CRC04_LN1_402
18,CRC04_LN2_480
19,CRC04_LN2_485
20,CRC04_LN1_351
21,CRC04_LN1_354
22,CRC04_LN2_477
23,CRC04_LN1_377
24,CRC04_LN2_476
25,CRC04_LN2_465
26,CRC04_LN1_354
27,CRC04_PT4_516
28,CRC04_LN1_353
29,CRC04_PT4_516
30,CRC04_LN1_378
31,CRC04_LN1_351
32,CRC04_LN1_351
33,CRC04_LN1_401
34,CRC04_LN1_403
35,CRC04_LN2_481
36,CRC04_LN1_354
37,CRC04_LN2_477
38,CRC04_LN1_364
39,CRC04_LN1_354
40,CRC04_LN1_355
41,CRC04_LN2_477
42,CRC04_LN1_360
43,CRC04_LN1_352
44,CRC04_LN1_403
45,CRC04_LN1_361
46,CRC04_LN1_350
47,CRC04_LN1_381
48,CRC04_PT4_509
49,CRC04_LN2_465
50,CRC04_LN2_469
51,CRC04_LN1_352
52,CRC04_LN1_356
53,CRC04_PT4_515
54,CRC04_LN1_361
55,CRC04_LN2_491
56,CRC04_LN1_362
57,CRC04_LN1_353
58,CRC04_LN2_491
59,CRC04_LN1_377
60,CRC04_LN1_354
61,CRC04_LN1_403
62,CRC04_LN1_355
63,CRC04_LN1_350
64,CRC04_LN1_358
65,CRC04_PT4_516
66,CRC04_LN1_363
67,CRC04_LN1_358
68,CRC04_LN1_350
69,CRC04_LN1_381
70,CRC04_LN1_351
71,CRC04_LN2_476
72,CRC04_LN1_403
73,CRC04_LN1_362
74,CRC04_LN1_353
75,CRC04_LN2_483
76,CRC04_NC_313
77,CRC04_NC_312
78,CRC04_PT5_701
79,CRC04_PT2_544
80,CRC04_PT5_716
81,CRC04_PT5_721
82,CRC04_PT2_534
83,CRC04_PT5_716
84,CRC04_PT2_537
85,CRC04_PT2_552
86,CRC04_NC_301
87,CRC04_NC_315
88,CRC04_PT1_596
89,CRC04_PT2_559
90,CRC04_PT5_724
91,CRC04_PT4_517
92,CRC04_PT5_720
