,cell_ID
0,CRC04_LN1_377
1,CRC04_LN1_357
2,CRC04_LN2_465
3,CRC04_LN1_381
4,CRC04_LN1_361
5,CRC04_LN1_356
6,CRC04_LN2_492
7,CRC04_LN2_485
8,CRC04_LN1_361
9,CRC04_LN1_403
10,CRC04_LN2_485
11,CRC04_LN2_477
12,CRC04_LN1_402
13,CRC04_PT4_516
14,CRC04_LN1_352
15,CRC04_PT4_531
16,CRC04_LN1_353
17,CRC04_PT4_531
18,CRC04_LN2_491
19,CRC04_LN1_352
20,CRC04_LN1_354
21,CRC04_LN2_469
22,CRC04_LN1_353
23,CRC04_LN1_355
24,CRC04_LN2_485
25,CRC04_LN1_401
26,CRC04_LN2_485
27,CRC04_LN1_351
28,CRC04_LN1_378
29,CRC04_LN1_362
30,CRC04_LN1_353
31,CRC04_LN2_477
32,CRC04_LN1_377
33,CRC04_LN1_357
34,CRC04_LN1_377
35,CRC04_LN1_357
36,CRC04_LN1_380
37,CRC04_LN2_465
38,CRC04_LN1_358
39,CRC04_LN2_477
40,CRC04_LN1_401
41,CRC04_LN2_486
42,CRC04_LN2_486
43,CRC04_LN2_477
44,CRC04_LN1_357
45,CRC04_LN1_362
46,CRC04_LN1_360
47,CRC04_LN2_492
48,CRC04_LN1_358
49,CRC04_PT4_516
50,CRC04_LN1_355
51,CRC04_LN2_465
52,CRC04_LN1_355
53,CRC04_LN1_401
54,CRC04_LN1_381
55,CRC04_LN1_350
56,CRC04_LN1_353
57,CRC04_LN1_380
58,CRC04_LN1_355
59,CRC04_PT4_516
60,CRC04_LN2_491
61,CRC04_LN1_381
62,CRC04_LN1_402
63,CRC04_LN2_477
64,CRC04_LN2_468
65,CRC04_LN2_465
66,CRC04_PT4_516
67,CRC04_LN1_360
68,CRC04_LN1_357
69,CRC04_LN2_477
70,CRC04_PT4_509
71,CRC04_LN2_480
72,CRC04_LN2_486
73,CRC04_LN1_378
74,CRC04_LN1_403
75,CRC04_LN2_483
76,CRC04_LN1_378
77,CRC04_LN1_355
78,CRC04_LN1_360
79,CRC04_PT4_516
80,CRC04_LN1_380
81,CRC04_LN1_377
82,CRC04_LN2_484
83,CRC04_LN1_363
84,CRC04_LN2_477
85,CRC04_LN1_402
86,CRC04_LN2_465
87,CRC04_PT4_515
88,CRC04_LN2_480
89,CRC04_PT5_712
90,CRC04_PT2_534
91,CRC04_PT5_721
92,CRC04_NC_311
