,cell_ID
0,CRC04_LN2_481
1,CRC04_PT2_562
2,CRC04_PT5_731
3,CRC04_PT2_548
4,CRC04_NC_301
5,CRC04_PT2_548
6,CRC04_PT5_730
7,CRC04_PT5_712
8,CRC04_PT5_726
9,CRC04_PT5_731
10,CRC04_PT2_561
11,CRC04_PT4_517
12,CRC04_PT2_563
13,CRC04_PT2_562
14,CRC04_NC_297
15,CRC04_PT5_722
16,CRC04_PT2_551
17,CRC04_NC_313
18,CRC04_PT2_563
19,CRC04_PT5_716
20,CRC04_NC_317
21,CRC04_PT2_541
22,CRC04_PT2_548
23,CRC04_NC_301
24,CRC04_PT5_701
25,CRC04_NC_315
26,CRC04_PT5_703
27,CRC04_PT2_543
28,CRC04_PT5_709
29,CRC04_NC_312
30,CRC04_PT2_537
31,CRC04_PT5_726
32,CRC04_PT5_712
33,CRC04_PT1_596
34,CRC04_PT4_517
35,CRC04_PT1_596
36,CRC04_PT2_563
37,CRC04_PT5_720
38,CRC04_PT2_548
39,CRC04_PT5_728
40,CRC04_PT5_712
41,CRC04_NC_305
42,CRC04_PT5_731
43,CRC04_PT5_701
44,CRC04_PT5_730
45,CRC04_NC_297
46,CRC04_NC_313
47,CRC04_PT2_537
48,CRC04_NC_305
49,CRC04_PT5_724
50,CRC04_NC_306
51,CRC04_PT5_730
52,CRC04_PT2_551
53,CRC04_PT2_543
54,CRC04_PT2_564
55,CRC04_PT5_712
56,CRC04_NC_305
57,CRC04_NC_311
58,CRC04_NC_297
59,CRC04_NC_301
60,CRC04_PT4_526
61,CRC04_PT5_721
62,CRC04_PT2_561
63,CRC04_PT5_720
64,CRC04_PT5_729
65,CRC04_PT1_596
66,CRC04_NC_310
67,CRC04_PT5_728
68,CRC04_PT2_534
69,CRC04_PT5_725
70,CRC04_PT5_730
71,CRC04_PT5_722
72,CRC04_PT5_709
73,CRC04_NC_303
74,CRC04_PT2_563
75,CRC04_PT5_728
76,CRC04_PT4_526
77,CRC04_PT5_722
78,CRC04_PT2_543
79,CRC04_PT5_714
80,CRC04_PT5_716
81,CRC04_PT5_728
82,CRC04_PT5_726
83,CRC04_PT2_543
84,CRC04_PT5_725
85,CRC04_PT2_540
86,CRC04_PT3_755
87,CRC04_PT4_526
88,CRC04_PT2_537
89,CRC04_PT5_702
90,CRC04_PT5_716
91,CRC04_PT5_725
92,CRC04_PT2_533
